TicksTime,BallPosX,BallPosY,BallSpeed,PosB,PosPC,ScoreB,ScorePC
,,,,,,,
519085,359,332,4,120,120,0,19
,,,,,,,
519097,355,328,4,113,120,0,19
,,,,,,,
519110,351,324,4,106,120,0,19
,,,,,,,
519125,347,320,4,106,120,0,19
,,,,,,,
519137,343,316,4,106,120,0,19
,,,,,,,
519153,339,312,4,106,120,0,19
,,,,,,,
519168,335,308,4,106,120,0,19
,,,,,,,
519179,331,304,4,106,120,0,19
,,,,,,,
519193,327,300,4,106,120,0,19
,,,,,,,
519208,323,296,4,106,120,0,19
,,,,,,,
519223,319,292,4,106,120,0,19
,,,,,,,
519237,315,288,4,106,120,0,19
,,,,,,,
519253,311,284,4,106,120,0,19
,,,,,,,
519268,307,280,4,106,120,0,19
,,,,,,,
519281,303,276,4,106,120,0,19
,,,,,,,
519295,299,272,4,106,120,0,19
,,,,,,,
519310,295,268,4,106,120,0,19
,,,,,,,
519325,291,264,4,106,120,0,19
,,,,,,,
519337,287,260,4,106,120,0,19
,,,,,,,
519353,283,256,4,106,120,0,19
,,,,,,,
519367,279,252,4,106,120,0,19
,,,,,,,
519378,275,248,4,106,120,0,19
,,,,,,,
519392,271,244,4,106,120,0,19
,,,,,,,
519406,267,240,4,106,120,0,19
,,,,,,,
519420,263,236,4,106,120,0,19
,,,,,,,
519436,259,232,4,106,120,0,19
,,,,,,,
519448,255,228,4,106,120,0,19
,,,,,,,
519461,251,224,4,106,120,0,19
,,,,,,,
519475,247,220,4,106,120,0,19
,,,,,,,
519487,243,216,4,106,120,0,19
,,,,,,,
519503,239,212,4,106,120,0,19
,,,,,,,
519514,235,208,4,106,120,0,19
,,,,,,,
519528,231,204,4,106,120,0,19
,,,,,,,
519543,227,200,4,106,120,0,19
,,,,,,,
519558,223,196,4,106,120,0,19
,,,,,,,
519571,219,192,4,106,120,0,19
,,,,,,,
519586,215,188,4,106,120,0,19
,,,,,,,
519601,211,184,4,106,120,0,19
,,,,,,,
519614,207,180,4,106,120,0,19
,,,,,,,
519629,203,176,4,106,120,0,19
,,,,,,,
519644,199,172,4,106,120,0,19
,,,,,,,
519659,195,168,4,106,120,0,19
,,,,,,,
519673,191,164,4,99,120,0,19
,,,,,,,
519686,187,160,4,92,120,0,19
,,,,,,,
519698,183,156,4,85,120,0,19
,,,,,,,
519710,179,152,4,78,120,0,19
,,,,,,,
519723,175,148,4,71,120,0,19
,,,,,,,
519738,171,144,4,64,120,0,19
,,,,,,,
519752,167,140,4,57,120,0,19
,,,,,,,
519762,163,136,4,50,120,0,19
,,,,,,,
519776,159,132,4,43,120,0,19
,,,,,,,
519787,155,128,4,36,120,0,19
,,,,,,,
519802,151,124,4,29,120,0,19
,,,,,,,
519814,147,120,4,22,120,0,19
,,,,,,,
519826,143,116,4,15,120,0,19
,,,,,,,
519838,139,112,4,8,120,0,19
,,,,,,,
519853,135,108,4,1,120,0,19
,,,,,,,
519866,131,104,4,0,120,0,19
,,,,,,,
519880,127,100,4,0,120,0,19
,,,,,,,
519894,123,96,4,0,120,0,19
,,,,,,,
519908,119,92,4,0,120,0,19
,,,,,,,
519921,115,88,4,0,120,0,19
,,,,,,,
519936,111,84,4,0,120,0,19
,,,,,,,
519952,107,80,4,0,120,0,19
,,,,,,,
519965,103,76,4,0,120,0,19
,,,,,,,
519978,99,72,4,0,120,0,19
,,,,,,,
519994,95,68,4,0,120,0,19
,,,,,,,
520008,91,64,4,0,120,0,19
,,,,,,,
520020,87,60,4,0,120,0,19
,,,,,,,
520035,83,56,4,0,120,0,19
,,,,,,,
520047,79,52,4,0,120,0,19
,,,,,,,
520060,75,48,4,0,120,0,19
,,,,,,,
520073,71,44,4,0,120,0,19
,,,,,,,
520085,67,40,4,0,120,0,19
,,,,,,,
520097,71,36,4,0,120,0,19
,,,,,,,
520110,75,32,4,0,120,0,19
,,,,,,,
520124,79,28,4,0,120,0,19
,,,,,,,
520137,83,24,4,0,120,0,19
,,,,,,,
520151,87,20,4,0,120,0,19
,,,,,,,
520162,91,16,4,0,120,0,19
,,,,,,,
520177,95,12,4,0,120,0,19
,,,,,,,
520192,99,8,4,0,120,0,19
,,,,,,,
520204,103,12,4,0,120,0,19
,,,,,,,
520218,107,16,4,0,120,0,19
,,,,,,,
520230,111,20,4,0,120,0,19
,,,,,,,
520245,115,24,4,0,120,0,19
,,,,,,,
520260,119,28,4,0,120,0,19
,,,,,,,
520275,123,32,4,0,120,0,19
,,,,,,,
520287,127,36,4,0,120,0,19
,,,,,,,
520302,131,40,4,0,120,0,19
,,,,,,,
520315,135,44,4,0,120,0,19
,,,,,,,
520328,139,48,4,0,120,0,19
,,,,,,,
520341,143,52,4,0,120,0,19
,,,,,,,
520354,147,56,4,0,120,0,19
,,,,,,,
520368,151,60,4,0,120,0,19
,,,,,,,
520380,155,64,4,0,120,0,19
,,,,,,,
520394,159,68,4,0,120,0,19
,,,,,,,
520407,163,72,4,0,120,0,19
,,,,,,,
520419,167,76,4,0,120,0,19
,,,,,,,
520433,171,80,4,0,120,0,19
,,,,,,,
520446,175,84,4,0,120,0,19
,,,,,,,
520460,179,88,4,0,120,0,19
,,,,,,,
520474,183,92,4,0,120,0,19
,,,,,,,
520487,187,96,4,0,120,0,19
,,,,,,,
520502,191,100,4,0,120,0,19
,,,,,,,
520514,195,104,4,0,120,0,19
,,,,,,,
520526,199,108,4,0,120,0,19
,,,,,,,
520539,203,112,4,0,120,0,19
,,,,,,,
520553,207,116,4,0,120,0,19
,,,,,,,
520568,211,120,4,0,120,0,19
,,,,,,,
520581,215,124,4,0,120,0,19
,,,,,,,
520594,219,128,4,0,120,0,19
,,,,,,,
520607,223,132,4,0,120,0,19
,,,,,,,
520620,227,136,4,0,120,0,19
,,,,,,,
520636,231,140,4,0,120,0,19
,,,,,,,
520648,235,144,4,0,120,0,19
,,,,,,,
520661,239,148,4,0,120,0,19
,,,,,,,
520675,243,152,4,0,120,0,19
,,,,,,,
520687,247,156,4,0,120,0,19
,,,,,,,
520703,251,160,4,0,120,0,19
,,,,,,,
520715,255,164,4,0,120,0,19
,,,,,,,
520729,259,168,4,0,120,0,19
,,,,,,,
520744,263,172,4,0,120,0,19
,,,,,,,
520755,267,176,4,0,120,0,19
,,,,,,,
520769,271,180,4,0,120,0,19
,,,,,,,
520781,275,184,4,0,120,0,19
,,,,,,,
520795,279,188,4,7,120,0,19
,,,,,,,
520809,283,192,4,14,120,0,19
,,,,,,,
520825,287,196,4,21,120,0,19
,,,,,,,
520837,291,200,4,28,120,0,19
,,,,,,,
520851,295,204,4,35,120,0,19
,,,,,,,
520864,299,208,4,42,120,0,19
,,,,,,,
520877,303,212,4,49,120,0,19
,,,,,,,
520891,307,216,4,56,120,0,19
,,,,,,,
520905,311,220,4,63,120,0,19
,,,,,,,
520919,315,224,4,70,120,0,19
,,,,,,,
520935,319,228,4,77,120,0,19
,,,,,,,
520951,323,232,4,84,120,0,19
,,,,,,,
520965,327,236,4,91,120,0,19
,,,,,,,
520981,331,240,4,98,120,0,19
,,,,,,,
520997,335,244,4,105,120,0,19
,,,,,,,
521012,339,248,4,112,120,0,19
,,,,,,,
521029,343,252,4,119,120,0,19
,,,,,,,
521045,347,256,4,126,120,0,19
,,,,,,,
521061,351,260,4,133,120,0,19
,,,,,,,
521077,355,264,4,140,120,0,19
,,,,,,,
521093,359,268,4,147,120,0,19
,,,,,,,
521109,363,272,4,154,120,0,19
,,,,,,,
521125,367,276,4,161,120,0,19
,,,,,,,
521139,371,280,4,168,120,0,19
,,,,,,,
521155,375,284,4,175,120,0,19
,,,,,,,
521170,379,288,4,182,120,0,19
,,,,,,,
521187,383,292,4,189,120,0,19
,,,,,,,
521202,387,296,4,196,120,0,19
,,,,,,,
521215,391,300,4,203,120,0,19
,,,,,,,
521230,395,304,4,210,120,0,19
,,,,,,,
521244,399,308,4,217,120,0,19
,,,,,,,
521258,403,312,4,217,120,0,19
,,,,,,,
521275,407,316,4,217,120,0,19
,,,,,,,
521289,411,320,4,217,120,0,19
,,,,,,,
521304,415,324,4,217,120,0,19
,,,,,,,
521319,419,328,4,217,120,0,19
,,,,,,,
521335,423,332,4,217,120,0,19
,,,,,,,
521352,427,336,4,217,120,0,19
,,,,,,,
521364,431,340,4,217,120,0,19
,,,,,,,
521377,435,344,4,217,120,0,19
,,,,,,,
521391,439,348,4,217,120,0,19
,,,,,,,
521404,443,352,4,217,120,0,19
,,,,,,,
521419,447,356,4,217,120,0,19
,,,,,,,
521432,451,360,4,217,120,0,19
,,,,,,,
521445,455,364,4,217,120,0,19
,,,,,,,
521459,459,368,4,217,120,0,19
,,,,,,,
521471,463,372,4,217,120,0,19
,,,,,,,
521487,467,376,4,217,120,0,19
,,,,,,,
521500,471,380,4,217,120,0,19
,,,,,,,
521512,475,384,4,217,120,0,19
,,,,,,,
521526,479,388,4,217,120,0,19
,,,,,,,
521541,483,392,4,217,120,0,19
,,,,,,,
521553,487,396,4,217,120,0,19
,,,,,,,
521568,491,400,4,217,120,0,19
,,,,,,,
521583,495,404,4,217,120,0,19
,,,,,,,
521597,499,408,4,217,120,0,19
,,,,,,,
521610,503,412,4,217,120,0,19
,,,,,,,
521624,507,416,4,217,120,0,19
,,,,,,,
521640,511,420,4,217,120,0,19
,,,,,,,
521652,515,424,4,224,120,0,19
,,,,,,,
521666,519,428,4,231,120,0,19
,,,,,,,
521678,523,432,4,238,120,0,19
,,,,,,,
521693,527,436,4,245,120,0,19
,,,,,,,
521708,531,440,4,252,120,0,19
,,,,,,,
521722,535,444,4,259,120,0,19
,,,,,,,
521738,539,448,4,266,120,0,19
,,,,,,,
521753,543,452,4,273,120,0,19
,,,,,,,
521768,547,456,4,273,120,0,19
,,,,,,,
521780,551,460,4,273,120,0,19
,,,,,,,
521794,555,464,4,273,120,0,19
,,,,,,,
521808,559,468,4,273,120,0,19
,,,,,,,
521821,563,472,4,273,120,0,19
,,,,,,,
521837,567,476,4,273,120,0,19
,,,,,,,
521852,571,480,4,273,120,0,19
,,,,,,,
521867,575,484,4,273,120,0,19
,,,,,,,
521878,579,488,4,273,120,0,19
,,,,,,,
521893,583,492,4,273,120,0,19
,,,,,,,
521908,587,496,4,273,120,0,19
,,,,,,,
521920,591,500,4,273,120,0,19
,,,,,,,
521935,595,504,4,273,120,0,19
,,,,,,,
521946,599,508,4,273,120,0,19
,,,,,,,
521958,603,512,4,273,120,0,19
,,,,,,,
521972,607,516,4,273,120,0,19
,,,,,,,
521984,611,520,4,273,120,0,19
,,,,,,,
522002,615,524,4,273,120,0,19
,,,,,,,
522014,619,528,4,273,120,0,19
,,,,,,,
522028,623,532,4,273,120,0,19
,,,,,,,
522042,627,536,4,273,120,0,19
,,,,,,,
522056,631,540,4,273,120,0,19
,,,,,,,
522070,635,544,4,273,120,0,19
,,,,,,,
522087,639,548,4,273,120,0,19
,,,,,,,
522101,643,552,4,273,120,0,19
,,,,,,,
522114,647,556,4,273,120,0,19
,,,,,,,
522127,651,560,4,273,120,0,19
,,,,,,,
522141,655,564,4,273,120,0,19
,,,,,,,
522154,659,568,4,273,120,0,19
,,,,,,,
522168,663,572,4,273,120,0,19
,,,,,,,
522180,667,576,4,273,120,0,19
,,,,,,,
522192,671,580,4,273,120,0,19
,,,,,,,
522208,675,584,4,273,120,0,19
,,,,,,,
522222,679,588,4,273,120,0,19
,,,,,,,
522235,683,592,4,273,120,0,19
,,,,,,,
522251,687,596,4,273,126,0,19
,,,,,,,
522264,691,600,4,273,132,0,19
,,,,,,,
522277,695,604,4,273,138,0,19
,,,,,,,
522292,699,608,4,273,144,0,19
,,,,,,,
522306,703,612,4,273,150,0,19
,,,,,,,
522320,707,616,4,273,156,0,19
,,,,,,,
522335,711,620,4,273,162,0,19
,,,,,,,
522347,715,624,4,273,168,0,19
,,,,,,,
522360,719,628,4,273,174,0,19
,,,,,,,
522375,723,632,4,273,180,0,19
,,,,,,,
522386,727,636,4,273,186,0,19
,,,,,,,
522401,731,640,4,273,192,0,19
,,,,,,,
522414,735,644,4,273,198,0,19
,,,,,,,
522427,739,648,4,273,204,0,19
,,,,,,,
522442,743,652,4,273,210,0,19
,,,,,,,
522455,747,656,4,273,216,0,19
,,,,,,,
522470,751,660,4,273,222,0,19
,,,,,,,
522484,755,664,4,273,228,0,19
,,,,,,,
522498,759,668,4,273,234,0,19
,,,,,,,
522513,763,672,4,273,240,0,19
,,,,,,,
522527,767,676,4,273,246,0,19
,,,,,,,
522542,771,680,4,273,252,0,19
,,,,,,,
522558,775,684,4,273,252,0,19
,,,,,,,
522569,779,688,4,273,258,0,19
,,,,,,,
522585,783,692,4,273,264,0,19
,,,,,,,
522601,787,696,4,273,270,0,19
,,,,,,,
522614,791,700,4,273,276,0,19
,,,,,,,
522628,795,704,4,273,282,0,19
,,,,,,,
522643,799,708,4,273,288,0,19
,,,,,,,
522658,803,712,4,273,294,0,19
,,,,,,,
522672,807,716,4,273,300,0,19
,,,,,,,
522686,811,720,4,273,306,0,19
,,,,,,,
522702,815,724,4,273,312,0,19
,,,,,,,
522717,819,728,4,273,318,0,19
,,,,,,,
522730,823,732,4,273,324,0,19
,,,,,,,
522744,827,736,4,273,330,0,19
,,,,,,,
522756,831,740,4,273,330,0,19
,,,,,,,
522768,835,744,4,273,336,0,19
,,,,,,,
522782,839,748,4,273,336,0,19
,,,,,,,
522796,843,752,4,273,336,0,19
,,,,,,,
522812,847,756,4,273,336,0,19
,,,,,,,
522826,851,760,4,273,336,0,19
,,,,,,,
522839,855,756,4,273,336,0,19
,,,,,,,
522852,859,752,4,273,336,0,19
,,,,,,,
522868,863,748,4,273,336,0,19
,,,,,,,
522881,867,744,4,273,336,0,19
,,,,,,,
522896,871,740,4,273,336,0,19
,,,,,,,
522911,875,736,4,273,336,0,19
,,,,,,,
522927,879,732,4,273,336,0,19
,,,,,,,
522942,883,728,4,273,336,0,19
,,,,,,,
522957,887,724,4,273,336,0,19
,,,,,,,
522972,891,720,4,273,336,0,19
,,,,,,,
522987,895,716,4,273,336,0,19
,,,,,,,
523003,899,712,4,273,336,0,19
,,,,,,,
523017,903,708,4,273,336,0,19
,,,,,,,
523030,907,704,4,273,336,0,19
,,,,,,,
523044,911,700,4,273,336,0,19
,,,,,,,
523056,915,696,4,273,336,0,19
,,,,,,,
523070,919,692,4,273,336,0,19
,,,,,,,
523084,923,688,4,273,336,0,19
,,,,,,,
523096,927,684,4,273,336,0,19
,,,,,,,
523110,931,680,4,273,336,0,19
,,,,,,,
523125,935,676,4,273,336,0,19
,,,,,,,
523137,939,672,4,273,336,0,19
,,,,,,,
523152,943,668,4,273,336,0,19
,,,,,,,
523164,947,664,4,273,336,0,19
,,,,,,,
523177,951,660,4,273,336,0,19
,,,,,,,
523190,955,656,4,273,336,0,19
,,,,,,,
523202,959,652,4,273,336,0,19
,,,,,,,
523218,963,648,4,273,336,0,19
,,,,,,,
523232,967,644,4,273,336,0,19
,,,,,,,
523246,971,640,4,273,336,0,19
,,,,,,,
523261,975,636,4,273,336,0,19
,,,,,,,
523275,979,632,4,273,336,0,19
,,,,,,,
523289,983,628,4,273,336,0,19
,,,,,,,
523304,987,624,4,273,336,0,19
,,,,,,,
523319,991,620,4,273,336,0,19
,,,,,,,
523333,995,616,4,273,336,0,19
,,,,,,,
523346,999,612,4,273,336,0,19
,,,,,,,
523360,1003,608,4,273,336,0,19
,,,,,,,
523373,1007,604,4,273,336,0,19
,,,,,,,
523386,1011,600,4,273,336,0,19
,,,,,,,
523401,1015,596,4,273,336,0,19
,,,,,,,
523413,1019,592,4,273,336,0,19
,,,,,,,
523427,1023,588,4,273,336,0,19
,,,,,,,
523441,1027,584,4,273,336,0,19
,,,,,,,
523455,1031,580,4,273,336,0,19
,,,,,,,
523468,1035,576,4,273,336,0,19
,,,,,,,
523481,1039,572,4,273,336,0,19
,,,,,,,
523494,1043,568,4,273,336,0,19
,,,,,,,
523508,1047,564,4,273,336,0,19
,,,,,,,
523520,1051,560,4,273,336,0,19
,,,,,,,
523535,1055,556,4,273,336,0,19
,,,,,,,
523550,1059,552,4,273,336,0,19
,,,,,,,
523563,1063,548,4,273,336,0,19
,,,,,,,
523578,1067,544,4,273,336,0,19
,,,,,,,
523593,1071,540,4,273,336,0,19
,,,,,,,
523607,1075,536,4,273,336,0,19
,,,,,,,
523622,1079,532,4,273,336,0,19
,,,,,,,
523635,1083,528,4,273,336,0,19
,,,,,,,
523650,1087,524,4,273,336,0,19
,,,,,,,
523662,1091,520,4,273,336,0,19
,,,,,,,
523676,1095,516,4,273,336,0,19
,,,,,,,
523689,1099,512,4,273,336,0,19
,,,,,,,
523703,1103,508,4,273,336,0,19
,,,,,,,
523717,1107,504,4,273,336,0,19
,,,,,,,
523729,1111,500,4,273,336,0,19
,,,,,,,
523743,1115,496,4,273,336,0,19
,,,,,,,
523757,1119,492,4,273,336,0,19
,,,,,,,
523769,1123,488,4,273,336,0,19
,,,,,,,
523784,1127,484,4,273,336,0,19
,,,,,,,
523795,1131,480,4,273,336,0,19
,,,,,,,
523809,1135,476,4,273,336,0,19
,,,,,,,
523824,1139,472,4,273,336,0,19
,,,,,,,
523837,1143,468,4,273,336,0,19
,,,,,,,
523853,1147,464,4,273,336,0,19
,,,,,,,
523866,1151,460,4,273,336,0,19
,,,,,,,
523878,1155,456,4,273,336,0,19
,,,,,,,
523892,1159,452,4,273,336,0,19
,,,,,,,
523904,1163,448,4,273,336,0,19
,,,,,,,
523919,1167,444,4,273,336,0,19
,,,,,,,
523934,1171,440,4,273,336,0,19
,,,,,,,
523945,1175,436,4,273,336,0,19
,,,,,,,
523959,1179,432,4,273,336,0,19
,,,,,,,
523974,1183,428,4,273,336,0,19
,,,,,,,
523991,1187,424,4,273,336,0,19
,,,,,,,
524004,1191,420,4,273,336,0,19
,,,,,,,
524018,1195,416,4,273,336,0,19
,,,,,,,
524032,1199,412,4,273,336,0,19
,,,,,,,
524044,1203,408,4,273,336,0,19
,,,,,,,
524059,1207,404,4,273,336,0,19
,,,,,,,
524074,1211,400,5,273,336,0,19
,,,,,,,
524091,1216,395,5,273,336,0,19
,,,,,,,
524106,1221,390,5,273,336,0,19
,,,,,,,
524120,1226,385,5,273,330,0,19
,,,,,,,
524135,1231,380,5,273,324,0,19
,,,,,,,
524152,1236,375,5,273,324,0,19
,,,,,,,
524165,1241,370,5,273,324,0,19
,,,,,,,
524179,1246,365,5,273,324,0,19
,,,,,,,
524193,1251,360,5,273,324,0,19
,,,,,,,
524208,1256,355,5,273,324,0,19
,,,,,,,
524221,1261,350,5,273,324,0,19
,,,,,,,
524237,1266,345,5,273,318,0,19
,,,,,,,
524252,1271,340,5,273,318,0,19
,,,,,,,
524266,1276,335,5,273,318,0,19
,,,,,,,
524280,1281,330,5,273,318,0,19
,,,,,,,
524293,1286,325,5,273,318,0,19
,,,,,,,
524307,1291,320,5,273,318,0,19
,,,,,,,
524320,1296,315,5,273,318,0,19
,,,,,,,
524334,1301,310,5,273,318,0,19
,,,,,,,
524346,1306,315,5,273,318,0,19
,,,,,,,
524360,1311,310,5,273,318,0,19
,,,,,,,
524374,1316,315,5,273,318,0,19
,,,,,,,
524386,1321,320,5,273,318,0,19
,,,,,,,
524401,1326,325,5,273,318,0,19
,,,,,,,
524415,1331,320,5,273,318,0,19
,,,,,,,
524428,1336,325,5,273,318,0,19
,,,,,,,
524442,1341,320,5,273,318,0,19
,,,,,,,
524454,1346,325,5,273,318,0,19
,,,,,,,
524468,1351,320,5,273,318,0,19
,,,,,,,
524482,1356,315,5,273,318,0,19
,,,,,,,
524496,1361,310,5,273,318,0,19
,,,,,,,
524509,1366,305,5,273,318,0,19
,,,,,,,
524523,1371,300,5,273,318,0,19
,,,,,,,
524534,1376,295,5,273,318,0,19
,,,,,,,
525055,687,380,4,273,312,1,19
,,,,,,,
525069,691,376,4,273,306,1,19
,,,,,,,
525082,695,372,4,273,300,1,19
,,,,,,,
525094,699,368,4,273,294,1,19
,,,,,,,
525108,703,364,4,273,288,1,19
,,,,,,,
525120,707,360,4,273,282,1,19
,,,,,,,
525136,711,356,4,273,276,1,19
,,,,,,,
525152,715,352,4,273,270,1,19
,,,,,,,
525165,719,348,4,273,264,1,19
,,,,,,,
525178,723,344,4,273,258,1,19
,,,,,,,
525193,727,340,4,273,252,1,19
,,,,,,,
525208,731,336,4,273,246,1,19
,,,,,,,
525220,735,332,4,273,240,1,19
,,,,,,,
525236,739,328,4,273,234,1,19
,,,,,,,
525252,743,324,4,273,228,1,19
,,,,,,,
525264,747,320,4,273,222,1,19
,,,,,,,
525277,751,316,4,273,216,1,19
,,,,,,,
525293,755,312,4,273,210,1,19
,,,,,,,
525308,759,308,4,273,204,1,19
,,,,,,,
525323,763,304,4,273,198,1,19
,,,,,,,
525336,767,300,4,273,192,1,19
,,,,,,,
525351,771,296,4,273,186,1,19
,,,,,,,
525361,775,292,4,273,180,1,19
,,,,,,,
525375,779,288,4,273,174,1,19
,,,,,,,
525389,783,284,4,273,168,1,19
,,,,,,,
525403,787,280,4,273,162,1,19
,,,,,,,
525418,791,276,4,273,156,1,19
,,,,,,,
525430,795,272,4,273,150,1,19
,,,,,,,
525444,799,268,4,273,144,1,19
,,,,,,,
525457,803,264,4,273,138,1,19
,,,,,,,
525472,807,260,4,273,132,1,19
,,,,,,,
525488,811,256,4,273,126,1,19
,,,,,,,
525502,815,252,4,273,120,1,19
,,,,,,,
525514,819,248,4,273,114,1,19
,,,,,,,
525528,823,244,4,273,108,1,19
,,,,,,,
525540,827,240,4,273,102,1,19
,,,,,,,
525555,831,236,4,273,102,1,19
,,,,,,,
525569,835,232,4,273,102,1,19
,,,,,,,
525586,839,228,4,273,102,1,19
,,,,,,,
525602,843,224,4,273,102,1,19
,,,,,,,
525614,847,220,4,273,96,1,19
,,,,,,,
525628,851,216,4,273,96,1,19
,,,,,,,
525641,855,212,4,273,96,1,19
,,,,,,,
525655,859,208,4,273,96,1,19
,,,,,,,
525669,863,204,4,273,96,1,19
,,,,,,,
525685,867,200,4,273,96,1,19
,,,,,,,
525697,871,196,4,273,96,1,19
,,,,,,,
525710,875,192,4,273,96,1,19
,,,,,,,
525725,879,188,4,273,96,1,19
,,,,,,,
525740,883,184,4,273,96,1,19
,,,,,,,
525754,887,180,4,273,96,1,19
,,,,,,,
525769,891,176,4,273,96,1,19
,,,,,,,
525785,895,172,4,273,96,1,19
,,,,,,,
525796,899,168,4,273,96,1,19
,,,,,,,
525810,903,164,4,273,96,1,19
,,,,,,,
525824,907,160,4,273,96,1,19
,,,,,,,
525837,911,156,4,273,96,1,19
,,,,,,,
525853,915,152,4,273,96,1,19
,,,,,,,
525866,919,148,4,273,96,1,19
,,,,,,,
525877,923,144,4,273,96,1,19
,,,,,,,
525890,927,140,4,273,96,1,19
,,,,,,,
525905,931,136,4,273,96,1,19
,,,,,,,
525921,935,132,4,273,96,1,19
,,,,,,,
525934,939,128,4,273,96,1,19
,,,,,,,
525946,943,124,4,273,96,1,19
,,,,,,,
525960,947,120,4,273,96,1,19
,,,,,,,
525975,951,116,4,273,96,1,19
,,,,,,,
525986,955,112,4,273,96,1,19
,,,,,,,
526003,959,108,4,273,96,1,19
,,,,,,,
526017,963,104,4,273,96,1,19
,,,,,,,
526029,967,100,4,273,96,1,19
,,,,,,,
526042,971,96,4,273,96,1,19
,,,,,,,
526055,975,92,4,273,90,1,19
,,,,,,,
526068,979,88,4,273,90,1,19
,,,,,,,
526083,983,84,4,273,90,1,19
,,,,,,,
526095,987,80,4,273,90,1,19
,,,,,,,
526109,991,76,4,273,90,1,19
,,,,,,,
526124,995,72,4,273,90,1,19
,,,,,,,
526136,999,68,4,273,90,1,19
,,,,,,,
526151,1003,64,4,273,90,1,19
,,,,,,,
526164,1007,60,4,273,90,1,19
,,,,,,,
526178,1011,56,4,273,90,1,19
,,,,,,,
526192,1015,52,4,273,84,1,19
,,,,,,,
526207,1019,48,4,273,84,1,19
,,,,,,,
526221,1023,44,4,273,84,1,19
,,,,,,,
526235,1027,40,4,273,84,1,19
,,,,,,,
526246,1031,36,4,273,84,1,19
,,,,,,,
526261,1035,32,4,273,84,1,19
,,,,,,,
526276,1039,28,4,273,84,1,19
,,,,,,,
526291,1043,24,4,273,84,1,19
,,,,,,,
526305,1047,20,4,273,84,1,19
,,,,,,,
526321,1051,16,4,273,84,1,19
,,,,,,,
526337,1055,12,4,273,84,1,19
,,,,,,,
526350,1059,8,4,273,78,1,19
,,,,,,,
526363,1063,12,4,273,78,1,19
,,,,,,,
526376,1067,16,4,273,78,1,19
,,,,,,,
526390,1071,20,4,273,78,1,19
,,,,,,,
526404,1075,24,4,273,78,1,19
,,,,,,,
526418,1079,28,4,273,78,1,19
,,,,,,,
526430,1083,32,4,273,78,1,19
,,,,,,,
526444,1087,36,4,273,78,1,19
,,,,,,,
526458,1091,40,4,273,78,1,19
,,,,,,,
526470,1095,44,4,273,78,1,19
,,,,,,,
526486,1099,48,4,273,78,1,19
,,,,,,,
526501,1103,52,4,273,78,1,19
,,,,,,,
526514,1107,56,4,273,78,1,19
,,,,,,,
526528,1111,60,4,273,78,1,19
,,,,,,,
526541,1115,64,4,273,78,1,19
,,,,,,,
526557,1119,68,4,273,78,1,19
,,,,,,,
526570,1123,72,4,273,84,1,19
,,,,,,,
526585,1127,76,4,273,84,1,19
,,,,,,,
526596,1131,80,4,273,84,1,19
,,,,,,,
526609,1135,84,4,273,84,1,19
,,,,,,,
526624,1139,88,4,273,84,1,19
,,,,,,,
526636,1143,92,4,273,84,1,19
,,,,,,,
526651,1147,96,4,273,84,1,19
,,,,,,,
526664,1151,100,4,273,84,1,19
,,,,,,,
526677,1155,104,4,273,84,1,19
,,,,,,,
526693,1159,108,4,273,84,1,19
,,,,,,,
526706,1163,112,4,273,84,1,19
,,,,,,,
526721,1167,116,4,273,84,1,19
,,,,,,,
526736,1171,120,4,273,84,1,19
,,,,,,,
526751,1175,124,4,273,84,1,19
,,,,,,,
526765,1179,128,4,273,84,1,19
,,,,,,,
526778,1183,132,4,273,84,1,19
,,,,,,,
526792,1187,136,4,273,90,1,19
,,,,,,,
526807,1191,140,4,273,96,1,19
,,,,,,,
526823,1195,144,4,273,96,1,19
,,,,,,,
526836,1199,148,4,273,96,1,19
,,,,,,,
526851,1203,152,4,273,96,1,19
,,,,,,,
526866,1207,156,4,273,96,1,19
,,,,,,,
526878,1211,160,4,273,96,1,19
,,,,,,,
526891,1215,164,4,273,96,1,19
,,,,,,,
526905,1219,168,4,273,102,1,19
,,,,,,,
526920,1223,172,4,273,102,1,19
,,,,,,,
526935,1227,176,4,273,102,1,19
,,,,,,,
526949,1231,180,4,273,102,1,19
,,,,,,,
526962,1235,184,4,273,102,1,19
,,,,,,,
526976,1239,188,4,273,102,1,19
,,,,,,,
526991,1243,192,4,273,102,1,19
,,,,,,,
527005,1247,196,4,273,102,1,19
,,,,,,,
527018,1251,200,4,273,102,1,19
,,,,,,,
527032,1255,204,4,273,102,1,19
,,,,,,,
527045,1259,208,4,273,108,1,19
,,,,,,,
527059,1263,212,4,273,108,1,19
,,,,,,,
527074,1267,216,4,273,108,1,19
,,,,,,,
527090,1271,220,4,273,114,1,19
,,,,,,,
527103,1275,224,4,273,114,1,19
,,,,,,,
527117,1279,228,4,273,114,1,19
,,,,,,,
527132,1283,232,4,273,120,1,19
,,,,,,,
527145,1287,236,4,273,120,1,19
,,,,,,,
527159,1291,240,4,273,120,1,19
,,,,,,,
527174,1295,244,4,273,120,1,19
,,,,,,,
527186,1299,248,4,273,120,1,19
,,,,,,,
527200,1295,252,4,273,120,1,19
,,,,,,,
527211,1291,256,4,273,120,1,19
,,,,,,,
527224,1287,260,4,273,120,1,19
,,,,,,,
527237,1283,264,4,273,120,1,19
,,,,,,,
