M-A,M-B,S-A,S-B,M-C,M-D,S-C,S-D,M-E,M-F,S-E,S-F,All
777.0,,,687.0,643.0,,,788.0,,785.0,748.0,,643.0
777.0,,,687.0,643.0,,,788.0,,785.0,748.0,,788.0
777.0,,,687.0,643.0,,,788.0,,785.0,748.0,,785.0
777.0,,,687.0,643.0,,,788.0,,785.0,748.0,,748.0
,694.0,711.0,,,784.0,661.0,,840.0,,,732.0,694.0
,694.0,711.0,,,784.0,661.0,,840.0,,,732.0,711.0
,694.0,711.0,,,784.0,661.0,,840.0,,,732.0,784.0
,694.0,711.0,,,784.0,661.0,,840.0,,,732.0,661.0
,694.0,711.0,,,784.0,661.0,,840.0,,,732.0,840.0
,694.0,711.0,,,784.0,661.0,,840.0,,,732.0,732.0
810.0,,,708.0,640.0,,,769.0,,759.0,747.0,,810.0
810.0,,,708.0,640.0,,,769.0,,759.0,747.0,,708.0
810.0,,,708.0,640.0,,,769.0,,759.0,747.0,,640.0
810.0,,,708.0,640.0,,,769.0,,759.0,747.0,,769.0
810.0,,,708.0,640.0,,,769.0,,759.0,747.0,,759.0
810.0,,,708.0,640.0,,,769.0,,759.0,747.0,,747.0
,690.0,701.0,,,794.0,665.0,,816.0,,,754.0,690.0
,690.0,701.0,,,794.0,665.0,,816.0,,,754.0,701.0
,690.0,701.0,,,794.0,665.0,,816.0,,,754.0,794.0
,690.0,701.0,,,794.0,665.0,,816.0,,,754.0,665.0
,690.0,701.0,,,794.0,665.0,,816.0,,,754.0,816.0
,690.0,701.0,,,794.0,665.0,,816.0,,,754.0,754.0
748.0,,,707.0,630.0,,,748.0,,751.0,764.0,,748.0
748.0,,,707.0,630.0,,,748.0,,751.0,764.0,,707.0
748.0,,,707.0,630.0,,,748.0,,751.0,764.0,,630.0
748.0,,,707.0,630.0,,,748.0,,751.0,764.0,,748.0
748.0,,,707.0,630.0,,,748.0,,751.0,764.0,,751.0
748.0,,,707.0,630.0,,,748.0,,751.0,764.0,,764.0
,690.0,689.0,,623.0,,677.0,,804.0,,,784.0,690.0
,690.0,689.0,,623.0,,677.0,,804.0,,,784.0,689.0
,690.0,689.0,,623.0,,677.0,,804.0,,,784.0,623.0
,690.0,689.0,,623.0,,677.0,,804.0,,,784.0,677.0
,690.0,689.0,,623.0,,677.0,,804.0,,,784.0,804.0
,690.0,689.0,,623.0,,677.0,,804.0,,,784.0,784.0
750.0,,,709.0,,803.0,,752.0,,768.0,794.0,,750.0
750.0,,,709.0,,803.0,,752.0,,768.0,794.0,,709.0
750.0,,,709.0,,803.0,,752.0,,768.0,794.0,,803.0
750.0,,,709.0,,803.0,,752.0,,768.0,794.0,,752.0
750.0,,,709.0,,803.0,,752.0,,768.0,794.0,,768.0
750.0,,,709.0,,803.0,,752.0,,768.0,794.0,,794.0
,676.0,710.0,,616.0,,682.0,,825.0,,,811.0,676.0
,676.0,710.0,,616.0,,682.0,,825.0,,,811.0,710.0
,676.0,710.0,,616.0,,682.0,,825.0,,,811.0,616.0
,676.0,710.0,,616.0,,682.0,,825.0,,,811.0,682.0
,676.0,710.0,,616.0,,682.0,,825.0,,,811.0,825.0
,676.0,710.0,,616.0,,682.0,,825.0,,,811.0,811.0
,679.0,,742.0,,801.0,,749.0,,801.0,798.0,,679.0
,679.0,,742.0,,801.0,,749.0,,801.0,798.0,,742.0
,679.0,,742.0,,801.0,,749.0,,801.0,798.0,,801.0
,679.0,,742.0,,801.0,,749.0,,801.0,798.0,,749.0
,679.0,,742.0,,801.0,,749.0,,801.0,798.0,,801.0
,679.0,,742.0,,801.0,,749.0,,801.0,798.0,,798.0
769.0,,717.0,,624.0,,675.0,,817.0,,,745.0,769.0
769.0,,717.0,,624.0,,675.0,,817.0,,,745.0,717.0
769.0,,717.0,,624.0,,675.0,,817.0,,,745.0,624.0
769.0,,717.0,,624.0,,675.0,,817.0,,,745.0,675.0
769.0,,717.0,,624.0,,675.0,,817.0,,,745.0,817.0
769.0,,717.0,,624.0,,675.0,,817.0,,,745.0,745.0
,679.0,,764.0,,802.0,,757.0,,805.0,,727.0,679.0
,679.0,,764.0,,802.0,,757.0,,805.0,,727.0,764.0
,679.0,,764.0,,802.0,,757.0,,805.0,,727.0,802.0
,679.0,,764.0,,802.0,,757.0,,805.0,,727.0,757.0
,679.0,,764.0,,802.0,,757.0,,805.0,,727.0,805.0
,679.0,,764.0,,802.0,,757.0,,805.0,,727.0,727.0
754.0,,711.0,,631.0,,664.0,,824.0,,792.0,,754.0
754.0,,711.0,,631.0,,664.0,,824.0,,792.0,,711.0
754.0,,711.0,,631.0,,664.0,,824.0,,792.0,,631.0
754.0,,711.0,,631.0,,664.0,,824.0,,792.0,,664.0
754.0,,711.0,,631.0,,664.0,,824.0,,792.0,,824.0
754.0,,711.0,,631.0,,664.0,,824.0,,792.0,,792.0
,673.0,,784.0,,798.0,646.0,,,822.0,,733.0,673.0
,673.0,,784.0,,798.0,646.0,,,822.0,,733.0,784.0
,673.0,,784.0,,798.0,646.0,,,822.0,,733.0,798.0
,673.0,,784.0,,798.0,646.0,,,822.0,,733.0,646.0
,673.0,,784.0,,798.0,646.0,,,822.0,,733.0,822.0
,673.0,,784.0,,798.0,646.0,,,822.0,,733.0,733.0
720.0,,683.0,,644.0,,,772.0,837.0,,769.0,,720.0
720.0,,683.0,,644.0,,,772.0,837.0,,769.0,,683.0
720.0,,683.0,,644.0,,,772.0,837.0,,769.0,,644.0
720.0,,683.0,,644.0,,,772.0,837.0,,769.0,,772.0
720.0,,683.0,,644.0,,,772.0,837.0,,769.0,,837.0
720.0,,683.0,,644.0,,,772.0,837.0,,769.0,,769.0
,657.0,,764.0,655.0,,624.0,,,822.0,,747.0,657.0
,657.0,,764.0,655.0,,624.0,,,822.0,,747.0,764.0
,657.0,,764.0,655.0,,624.0,,,822.0,,747.0,655.0
,657.0,,764.0,655.0,,624.0,,,822.0,,747.0,624.0
,657.0,,764.0,655.0,,624.0,,,822.0,,747.0,822.0
,657.0,,764.0,655.0,,624.0,,,822.0,,747.0,747.0
747.0,,704.0,,,801.0,,778.0,827.0,,764.0,,747.0
747.0,,704.0,,,801.0,,778.0,827.0,,764.0,,704.0
747.0,,704.0,,,801.0,,778.0,827.0,,764.0,,801.0
747.0,,704.0,,,801.0,,778.0,827.0,,764.0,,778.0
747.0,,704.0,,,801.0,,778.0,827.0,,764.0,,827.0
747.0,,704.0,,,801.0,,778.0,827.0,,764.0,,764.0
,665.0,,750.0,644.0,,617.0,,,797.0,,730.0,665.0
,665.0,,750.0,644.0,,617.0,,,797.0,,730.0,750.0
,665.0,,750.0,644.0,,617.0,,,797.0,,730.0,644.0
,665.0,,750.0,644.0,,617.0,,,797.0,,730.0,617.0
,665.0,,750.0,644.0,,617.0,,,797.0,,730.0,797.0
,665.0,,750.0,644.0,,617.0,,,797.0,,730.0,730.0
806.0,,719.0,,,802.0,,780.0,791.0,,766.0,,806.0
806.0,,719.0,,,802.0,,780.0,791.0,,766.0,,719.0
806.0,,719.0,,,802.0,,780.0,791.0,,766.0,,802.0
806.0,,719.0,,,802.0,,780.0,791.0,,766.0,,780.0
806.0,,719.0,,,802.0,,780.0,791.0,,766.0,,791.0
806.0,,719.0,,,802.0,,780.0,791.0,,766.0,,766.0
,681.0,,736.0,650.0,,611.0,,,768.0,,707.0,681.0
,681.0,,736.0,650.0,,611.0,,,768.0,,707.0,736.0
,681.0,,736.0,650.0,,611.0,,,768.0,,707.0,650.0
,681.0,,736.0,650.0,,611.0,,,768.0,,707.0,611.0
,681.0,,736.0,650.0,,611.0,,,768.0,,707.0,768.0
,681.0,,736.0,650.0,,611.0,,,768.0,,707.0,707.0
821.0,,727.0,,,804.0,,795.0,769.0,,763.0,,821.0
821.0,,727.0,,,804.0,,795.0,769.0,,763.0,,727.0
821.0,,727.0,,,804.0,,795.0,769.0,,763.0,,804.0
821.0,,727.0,,,804.0,,795.0,769.0,,763.0,,795.0
821.0,,727.0,,,804.0,,795.0,769.0,,763.0,,769.0
821.0,,727.0,,,804.0,,795.0,769.0,,763.0,,763.0
,704.0,,716.0,661.0,,615.0,,,776.0,,706.0,704.0
,704.0,,716.0,661.0,,615.0,,,776.0,,706.0,716.0
,704.0,,716.0,661.0,,615.0,,,776.0,,706.0,661.0
,704.0,,716.0,661.0,,615.0,,,776.0,,706.0,615.0
,704.0,,716.0,661.0,,615.0,,,776.0,,706.0,776.0
,704.0,,716.0,661.0,,615.0,,,776.0,,706.0,706.0
768.0,,703.0,,,802.0,607.0,,769.0,,778.0,,768.0
768.0,,703.0,,,802.0,607.0,,769.0,,778.0,,703.0
768.0,,703.0,,,802.0,607.0,,769.0,,778.0,,802.0
768.0,,703.0,,,802.0,607.0,,769.0,,778.0,,607.0
768.0,,703.0,,,802.0,607.0,,769.0,,778.0,,769.0
768.0,,703.0,,,802.0,607.0,,769.0,,778.0,,778.0
,729.0,,705.0,663.0,,,802.0,,795.0,,715.0,729.0
,729.0,,705.0,663.0,,,802.0,,795.0,,715.0,705.0
,729.0,,705.0,663.0,,,802.0,,795.0,,715.0,663.0
,729.0,,705.0,663.0,,,802.0,,795.0,,715.0,802.0
,729.0,,705.0,663.0,,,802.0,,795.0,,715.0,795.0
,729.0,,705.0,663.0,,,802.0,,795.0,,715.0,715.0
777.0,,717.0,,660.0,,605.0,,773.0,,784.0,,777.0
777.0,,717.0,,660.0,,605.0,,773.0,,784.0,,717.0
777.0,,717.0,,660.0,,605.0,,773.0,,784.0,,660.0
777.0,,717.0,,660.0,,605.0,,773.0,,784.0,,605.0
777.0,,717.0,,660.0,,605.0,,773.0,,784.0,,773.0
777.0,,717.0,,660.0,,605.0,,773.0,,784.0,,784.0
,734.0,,703.0,,793.0,,807.0,,794.0,,706.0,734.0
,734.0,,703.0,,793.0,,807.0,,794.0,,706.0,703.0
,734.0,,703.0,,793.0,,807.0,,794.0,,706.0,793.0
,734.0,,703.0,,793.0,,807.0,,794.0,,706.0,807.0
,734.0,,703.0,,793.0,,807.0,,794.0,,706.0,794.0
,734.0,,703.0,,793.0,,807.0,,794.0,,706.0,706.0
754.0,,750.0,,645.0,,611.0,,782.0,,776.0,,754.0
754.0,,750.0,,645.0,,611.0,,782.0,,776.0,,750.0
754.0,,750.0,,645.0,,611.0,,782.0,,776.0,,645.0
754.0,,750.0,,645.0,,611.0,,782.0,,776.0,,611.0
754.0,,750.0,,645.0,,611.0,,782.0,,776.0,,782.0
754.0,,750.0,,645.0,,611.0,,782.0,,776.0,,776.0
,720.0,,703.0,,774.0,,803.0,,789.0,,737.0,720.0
,720.0,,703.0,,774.0,,803.0,,789.0,,737.0,703.0
,720.0,,703.0,,774.0,,803.0,,789.0,,737.0,774.0
,720.0,,703.0,,774.0,,803.0,,789.0,,737.0,803.0
,720.0,,703.0,,774.0,,803.0,,789.0,,737.0,789.0
,720.0,,703.0,,774.0,,803.0,,789.0,,737.0,737.0
735.0,,750.0,,646.0,,632.0,,808.0,,768.0,,735.0
735.0,,750.0,,646.0,,632.0,,808.0,,768.0,,750.0
735.0,,750.0,,646.0,,632.0,,808.0,,768.0,,646.0
735.0,,750.0,,646.0,,632.0,,808.0,,768.0,,632.0
735.0,,750.0,,646.0,,632.0,,808.0,,768.0,,808.0
735.0,,750.0,,646.0,,632.0,,808.0,,768.0,,768.0
,729.0,,702.0,,773.0,660.0,,,829.0,,768.0,729.0
,729.0,,702.0,,773.0,660.0,,,829.0,,768.0,702.0
,729.0,,702.0,,773.0,660.0,,,829.0,,768.0,773.0
,729.0,,702.0,,773.0,660.0,,,829.0,,768.0,660.0
,729.0,,702.0,,773.0,660.0,,,829.0,,768.0,829.0
,729.0,,702.0,,773.0,660.0,,,829.0,,768.0,768.0
768.0,,712.0,,640.0,,,787.0,842.0,,786.0,,768.0
768.0,,712.0,,640.0,,,787.0,842.0,,786.0,,712.0
768.0,,712.0,,640.0,,,787.0,842.0,,786.0,,640.0
768.0,,712.0,,640.0,,,787.0,842.0,,786.0,,787.0
768.0,,712.0,,640.0,,,787.0,842.0,,786.0,,842.0
768.0,,712.0,,640.0,,,787.0,842.0,,786.0,,786.0
,737.0,,692.0,,789.0,666.0,,,838.0,,771.0,737.0
,737.0,,692.0,,789.0,666.0,,,838.0,,771.0,692.0
,737.0,,692.0,,789.0,666.0,,,838.0,,771.0,789.0
,737.0,,692.0,,789.0,666.0,,,838.0,,771.0,666.0
,737.0,,692.0,,789.0,666.0,,,838.0,,771.0,838.0
,737.0,,692.0,,789.0,666.0,,,838.0,,771.0,771.0
,728.0,684.0,,626.0,,,786.0,866.0,,798.0,,728.0
,728.0,684.0,,626.0,,,786.0,866.0,,798.0,,684.0
,728.0,684.0,,626.0,,,786.0,866.0,,798.0,,626.0
,728.0,684.0,,626.0,,,786.0,866.0,,798.0,,786.0
,728.0,684.0,,626.0,,,786.0,866.0,,798.0,,866.0
,728.0,684.0,,626.0,,,786.0,866.0,,798.0,,798.0
803.0,,,682.0,,799.0,649.0,,,789.0,,735.0,803.0
803.0,,,682.0,,799.0,649.0,,,789.0,,735.0,682.0
803.0,,,682.0,,799.0,649.0,,,789.0,,735.0,799.0
803.0,,,682.0,,799.0,649.0,,,789.0,,735.0,649.0
803.0,,,682.0,,799.0,649.0,,,789.0,,735.0,789.0
803.0,,,682.0,,799.0,649.0,,,789.0,,735.0,735.0
,715.0,676.0,,616.0,,,775.0,843.0,,821.0,,715.0
,715.0,676.0,,616.0,,,775.0,843.0,,821.0,,676.0
,715.0,676.0,,616.0,,,775.0,843.0,,821.0,,616.0
,715.0,676.0,,616.0,,,775.0,843.0,,821.0,,775.0
,715.0,676.0,,616.0,,,775.0,843.0,,821.0,,843.0
,715.0,676.0,,616.0,,,775.0,843.0,,821.0,,821.0
797.0,,,672.0,604.0,,654.0,,,768.0,,745.0,797.0
797.0,,,672.0,604.0,,654.0,,,768.0,,745.0,672.0
797.0,,,672.0,604.0,,654.0,,,768.0,,745.0,604.0
797.0,,,672.0,604.0,,654.0,,,768.0,,745.0,654.0
797.0,,,672.0,604.0,,654.0,,,768.0,,745.0,768.0
797.0,,,672.0,604.0,,654.0,,,768.0,,745.0,745.0
,695.0,666.0,,,804.0,,765.0,838.0,,845.0,,695.0
,695.0,666.0,,,804.0,,765.0,838.0,,845.0,,666.0
,695.0,666.0,,,804.0,,765.0,838.0,,845.0,,804.0
,695.0,666.0,,,804.0,,765.0,838.0,,845.0,,765.0
,695.0,666.0,,,804.0,,765.0,838.0,,845.0,,838.0
,695.0,666.0,,,804.0,,765.0,838.0,,845.0,,845.0
781.0,,,659.0,610.0,,649.0,,,789.0,,775.0,781.0
781.0,,,659.0,610.0,,649.0,,,789.0,,775.0,659.0
781.0,,,659.0,610.0,,649.0,,,789.0,,775.0,610.0
781.0,,,659.0,610.0,,649.0,,,789.0,,775.0,649.0
781.0,,,659.0,610.0,,649.0,,,789.0,,775.0,789.0
781.0,,,659.0,610.0,,649.0,,,789.0,,775.0,775.0
,700.0,676.0,,,809.0,,757.0,810.0,,829.0,,700.0
,700.0,676.0,,,809.0,,757.0,810.0,,829.0,,676.0
,700.0,676.0,,,809.0,,757.0,810.0,,829.0,,809.0
,700.0,676.0,,,809.0,,757.0,810.0,,829.0,,757.0
,700.0,676.0,,,809.0,,757.0,810.0,,829.0,,810.0
,700.0,676.0,,,809.0,,757.0,810.0,,829.0,,829.0
794.0,,,650.0,616.0,,648.0,,,806.0,,825.0,794.0
794.0,,,650.0,616.0,,648.0,,,806.0,,825.0,650.0
794.0,,,650.0,616.0,,648.0,,,806.0,,825.0,616.0
794.0,,,650.0,616.0,,648.0,,,806.0,,825.0,648.0
794.0,,,650.0,616.0,,648.0,,,806.0,,825.0,806.0
794.0,,,650.0,616.0,,648.0,,,806.0,,825.0,825.0
,730.0,680.0,,,795.0,634.0,,786.0,,832.0,,730.0
,730.0,680.0,,,795.0,634.0,,786.0,,832.0,,680.0
,730.0,680.0,,,795.0,634.0,,786.0,,832.0,,795.0
,730.0,680.0,,,795.0,634.0,,786.0,,832.0,,634.0
,730.0,680.0,,,795.0,634.0,,786.0,,832.0,,786.0
,730.0,680.0,,,795.0,634.0,,786.0,,832.0,,832.0
744.0,,,660.0,628.0,,,761.0,,775.0,,806.0,744.0
744.0,,,660.0,628.0,,,761.0,,775.0,,806.0,660.0
744.0,,,660.0,628.0,,,761.0,,775.0,,806.0,628.0
744.0,,,660.0,628.0,,,761.0,,775.0,,806.0,761.0
744.0,,,660.0,628.0,,,761.0,,775.0,,806.0,775.0
744.0,,,660.0,628.0,,,761.0,,775.0,,806.0,806.0
,743.0,667.0,,626.0,,625.0,,793.0,,816.0,,743.0
,743.0,667.0,,626.0,,625.0,,793.0,,816.0,,667.0
,743.0,667.0,,626.0,,625.0,,793.0,,816.0,,626.0
,743.0,667.0,,626.0,,625.0,,793.0,,816.0,,625.0
,743.0,667.0,,626.0,,625.0,,793.0,,816.0,,793.0
,743.0,667.0,,626.0,,625.0,,793.0,,816.0,,816.0
725.0,,,671.0,,774.0,,763.0,,792.0,,819.0,725.0
725.0,,,671.0,,774.0,,763.0,,792.0,,819.0,671.0
725.0,,,671.0,,774.0,,763.0,,792.0,,819.0,774.0
725.0,,,671.0,,774.0,,763.0,,792.0,,819.0,763.0
725.0,,,671.0,,774.0,,763.0,,792.0,,819.0,792.0
725.0,,,671.0,,774.0,,763.0,,792.0,,819.0,819.0
,726.0,650.0,,622.0,,630.0,,792.0,,791.0,,726.0
,726.0,650.0,,622.0,,630.0,,792.0,,791.0,,650.0
,726.0,650.0,,622.0,,630.0,,792.0,,791.0,,622.0
,726.0,650.0,,622.0,,630.0,,792.0,,791.0,,630.0
,726.0,650.0,,622.0,,630.0,,792.0,,791.0,,792.0
,726.0,650.0,,622.0,,630.0,,792.0,,791.0,,791.0
759.0,,,667.0,,758.0,,782.0,,819.0,,839.0,759.0
759.0,,,667.0,,758.0,,782.0,,819.0,,839.0,667.0
759.0,,,667.0,,758.0,,782.0,,819.0,,839.0,758.0
759.0,,,667.0,,758.0,,782.0,,819.0,,839.0,782.0
759.0,,,667.0,,758.0,,782.0,,819.0,,839.0,819.0
759.0,,,667.0,,758.0,,782.0,,819.0,,839.0,839.0
,718.0,652.0,,620.0,,637.0,,812.0,,767.0,,718.0
,718.0,652.0,,620.0,,637.0,,812.0,,767.0,,652.0
,718.0,652.0,,620.0,,637.0,,812.0,,767.0,,620.0
,718.0,652.0,,620.0,,637.0,,812.0,,767.0,,637.0
,718.0,652.0,,620.0,,637.0,,812.0,,767.0,,812.0
,718.0,652.0,,620.0,,637.0,,812.0,,767.0,,767.0
775.0,,,663.0,,757.0,,797.0,,790.0,,800.0,775.0
775.0,,,663.0,,757.0,,797.0,,790.0,,800.0,663.0
775.0,,,663.0,,757.0,,797.0,,790.0,,800.0,757.0
775.0,,,663.0,,757.0,,797.0,,790.0,,800.0,797.0
775.0,,,663.0,,757.0,,797.0,,790.0,,800.0,790.0
775.0,,,663.0,,757.0,,797.0,,790.0,,800.0,800.0
,703.0,684.0,,613.0,,653.0,,834.0,,779.0,,703.0
,703.0,684.0,,613.0,,653.0,,834.0,,779.0,,684.0
,703.0,684.0,,613.0,,653.0,,834.0,,779.0,,613.0
,703.0,684.0,,613.0,,653.0,,834.0,,779.0,,653.0
,703.0,684.0,,613.0,,653.0,,834.0,,779.0,,834.0
,703.0,684.0,,613.0,,653.0,,834.0,,779.0,,779.0
741.0,,,655.0,,762.0,,796.0,,779.0,,757.0,741.0
741.0,,,655.0,,762.0,,796.0,,779.0,,757.0,655.0
741.0,,,655.0,,762.0,,796.0,,779.0,,757.0,762.0
741.0,,,655.0,,762.0,,796.0,,779.0,,757.0,796.0
741.0,,,655.0,,762.0,,796.0,,779.0,,757.0,779.0
741.0,,,655.0,,762.0,,796.0,,779.0,,757.0,757.0
,704.0,714.0,,616.0,,647.0,,848.0,,775.0,,704.0
,704.0,714.0,,616.0,,647.0,,848.0,,775.0,,714.0
,704.0,714.0,,616.0,,647.0,,848.0,,775.0,,616.0
,704.0,714.0,,616.0,,647.0,,848.0,,775.0,,647.0
,704.0,714.0,,616.0,,647.0,,848.0,,775.0,,848.0
,704.0,714.0,,616.0,,647.0,,848.0,,775.0,,775.0
752.0,,,648.0,614.0,,640.0,,,795.0,,751.0,752.0
752.0,,,648.0,614.0,,640.0,,,795.0,,751.0,648.0
752.0,,,648.0,614.0,,640.0,,,795.0,,751.0,614.0
752.0,,,648.0,614.0,,640.0,,,795.0,,751.0,640.0
752.0,,,648.0,614.0,,640.0,,,795.0,,751.0,795.0
752.0,,,648.0,614.0,,640.0,,,795.0,,751.0,751.0
,710.0,695.0,,,786.0,,775.0,,821.0,785.0,,710.0
,710.0,695.0,,,786.0,,775.0,,821.0,785.0,,695.0
,710.0,695.0,,,786.0,,775.0,,821.0,785.0,,786.0
,710.0,695.0,,,786.0,,775.0,,821.0,785.0,,775.0
,710.0,695.0,,,786.0,,775.0,,821.0,785.0,,821.0
,710.0,695.0,,,786.0,,775.0,,821.0,785.0,,785.0
778.0,,,656.0,607.0,,648.0,,855.0,,,755.0,778.0
778.0,,,656.0,607.0,,648.0,,855.0,,,755.0,656.0
778.0,,,656.0,607.0,,648.0,,855.0,,,755.0,607.0
778.0,,,656.0,607.0,,648.0,,855.0,,,755.0,648.0
778.0,,,656.0,607.0,,648.0,,855.0,,,755.0,855.0
778.0,,,656.0,607.0,,648.0,,855.0,,,755.0,755.0
,717.0,690.0,,,825.0,,778.0,,778.0,791.0,,717.0
,717.0,690.0,,,825.0,,778.0,,778.0,791.0,,690.0
,717.0,690.0,,,825.0,,778.0,,778.0,791.0,,825.0
,717.0,690.0,,,825.0,,778.0,,778.0,791.0,,778.0
,717.0,690.0,,,825.0,,778.0,,778.0,791.0,,778.0
,717.0,690.0,,,825.0,,778.0,,778.0,791.0,,791.0
796.0,,,658.0,608.0,,667.0,,844.0,,,726.0,796.0
796.0,,,658.0,608.0,,667.0,,844.0,,,726.0,658.0
796.0,,,658.0,608.0,,667.0,,844.0,,,726.0,608.0
796.0,,,658.0,608.0,,667.0,,844.0,,,726.0,667.0
796.0,,,658.0,608.0,,667.0,,844.0,,,726.0,844.0
796.0,,,658.0,608.0,,667.0,,844.0,,,726.0,726.0
,714.0,705.0,,,847.0,,779.0,,778.0,,714.0,714.0
,714.0,705.0,,,847.0,,779.0,,778.0,,714.0,705.0
,714.0,705.0,,,847.0,,779.0,,778.0,,714.0,847.0
,714.0,705.0,,,847.0,,779.0,,778.0,,714.0,779.0
,714.0,705.0,,,847.0,,779.0,,778.0,,714.0,778.0
,714.0,705.0,,,847.0,,779.0,,778.0,,714.0,714.0
757.0,,,666.0,601.0,,681.0,,803.0,,769.0,,757.0
757.0,,,666.0,601.0,,681.0,,803.0,,769.0,,666.0
757.0,,,666.0,601.0,,681.0,,803.0,,769.0,,601.0
757.0,,,666.0,601.0,,681.0,,803.0,,769.0,,681.0
757.0,,,666.0,601.0,,681.0,,803.0,,769.0,,803.0
757.0,,,666.0,601.0,,681.0,,803.0,,769.0,,769.0
,697.0,736.0,,603.0,,,777.0,,806.0,,721.0,697.0
,697.0,736.0,,603.0,,,777.0,,806.0,,721.0,736.0
,697.0,736.0,,603.0,,,777.0,,806.0,,721.0,603.0
,697.0,736.0,,603.0,,,777.0,,806.0,,721.0,777.0
,697.0,736.0,,603.0,,,777.0,,806.0,,721.0,806.0
,697.0,736.0,,603.0,,,777.0,,806.0,,721.0,721.0
,686.0,,671.0,,871.0,693.0,,804.0,,781.0,,686.0
,686.0,,671.0,,871.0,693.0,,804.0,,781.0,,671.0
,686.0,,671.0,,871.0,693.0,,804.0,,781.0,,871.0
,686.0,,671.0,,871.0,693.0,,804.0,,781.0,,693.0
,686.0,,671.0,,871.0,693.0,,804.0,,781.0,,804.0
,686.0,,671.0,,871.0,693.0,,804.0,,781.0,,781.0
776.0,,769.0,,602.0,,,772.0,,833.0,,756.0,776.0
776.0,,769.0,,602.0,,,772.0,,833.0,,756.0,769.0
776.0,,769.0,,602.0,,,772.0,,833.0,,756.0,602.0
776.0,,769.0,,602.0,,,772.0,,833.0,,756.0,772.0
776.0,,769.0,,602.0,,,772.0,,833.0,,756.0,833.0
776.0,,769.0,,602.0,,,772.0,,833.0,,756.0,756.0
,687.0,,664.0,,863.0,677.0,,806.0,,795.0,,687.0
,687.0,,664.0,,863.0,677.0,,806.0,,795.0,,664.0
,687.0,,664.0,,863.0,677.0,,806.0,,795.0,,863.0
,687.0,,664.0,,863.0,677.0,,806.0,,795.0,,677.0
,687.0,,664.0,,863.0,677.0,,806.0,,795.0,,806.0
,687.0,,664.0,,863.0,677.0,,806.0,,795.0,,795.0
801.0,,757.0,,606.0,,,760.0,,803.0,,796.0,801.0
801.0,,757.0,,606.0,,,760.0,,803.0,,796.0,757.0
801.0,,757.0,,606.0,,,760.0,,803.0,,796.0,606.0
801.0,,757.0,,606.0,,,760.0,,803.0,,796.0,760.0
801.0,,757.0,,606.0,,,760.0,,803.0,,796.0,803.0
801.0,,757.0,,606.0,,,760.0,,803.0,,796.0,796.0
,703.0,,670.0,604.0,,667.0,,800.0,,803.0,,703.0
,703.0,,670.0,604.0,,667.0,,800.0,,803.0,,670.0
,703.0,,670.0,604.0,,667.0,,800.0,,803.0,,604.0
,703.0,,670.0,604.0,,667.0,,800.0,,803.0,,667.0
,703.0,,670.0,604.0,,667.0,,800.0,,803.0,,800.0
,703.0,,670.0,604.0,,667.0,,800.0,,803.0,,803.0
730.0,,,671.0,,855.0,661.0,,,815.0,,784.0,730.0
730.0,,,671.0,,855.0,661.0,,,815.0,,784.0,671.0
730.0,,,671.0,,855.0,661.0,,,815.0,,784.0,855.0
730.0,,,671.0,,855.0,661.0,,,815.0,,784.0,661.0
730.0,,,671.0,,855.0,661.0,,,815.0,,784.0,815.0
730.0,,,671.0,,855.0,661.0,,,815.0,,784.0,784.0
,721.0,725.0,,602.0,,,753.0,779.0,,807.0,,721.0
,721.0,725.0,,602.0,,,753.0,779.0,,807.0,,725.0
,721.0,725.0,,602.0,,,753.0,779.0,,807.0,,602.0
,721.0,725.0,,602.0,,,753.0,779.0,,807.0,,753.0
,721.0,725.0,,602.0,,,753.0,779.0,,807.0,,779.0
,721.0,725.0,,602.0,,,753.0,779.0,,807.0,,807.0
741.0,,,675.0,,821.0,648.0,,776.0,,,785.0,741.0
741.0,,,675.0,,821.0,648.0,,776.0,,,785.0,675.0
741.0,,,675.0,,821.0,648.0,,776.0,,,785.0,821.0
741.0,,,675.0,,821.0,648.0,,776.0,,,785.0,648.0
741.0,,,675.0,,821.0,648.0,,776.0,,,785.0,776.0
741.0,,,675.0,,821.0,648.0,,776.0,,,785.0,785.0
,701.0,732.0,,602.0,,,772.0,,831.0,787.0,,701.0
,701.0,732.0,,602.0,,,772.0,,831.0,787.0,,732.0
,701.0,732.0,,602.0,,,772.0,,831.0,787.0,,602.0
,701.0,732.0,,602.0,,,772.0,,831.0,787.0,,772.0
,701.0,732.0,,602.0,,,772.0,,831.0,787.0,,831.0
,701.0,732.0,,602.0,,,772.0,,831.0,787.0,,787.0
772.0,,,674.0,,805.0,629.0,,793.0,,,773.0,772.0
772.0,,,674.0,,805.0,629.0,,793.0,,,773.0,674.0
772.0,,,674.0,,805.0,629.0,,793.0,,,773.0,805.0
772.0,,,674.0,,805.0,629.0,,793.0,,,773.0,629.0
772.0,,,674.0,,805.0,629.0,,793.0,,,773.0,793.0
772.0,,,674.0,,805.0,629.0,,793.0,,,773.0,773.0
,698.0,749.0,,607.0,,,771.0,,833.0,781.0,,698.0
,698.0,749.0,,607.0,,,771.0,,833.0,781.0,,749.0
,698.0,749.0,,607.0,,,771.0,,833.0,781.0,,607.0
,698.0,749.0,,607.0,,,771.0,,833.0,781.0,,771.0
