Instante,RR_A,RR_B,Pos_A,Pos_B,Delta_PosA,Delta_PosB
768800.0,678.0,670.0,0.0,322.0,158.0,0.0
769600.0,725.0,673.0,0.0,322.0,0.0,0.0
770400.0,743.0,662.0,0.0,291.0,0.0,31.0
771200.0,743.0,650.0,0.0,189.0,0.0,102.0
772000.0,707.0,636.0,0.0,147.0,0.0,42.0
772800.0,706.0,635.0,71.0,147.0,289.0,0.0
773600.0,713.0,647.0,378.0,238.0,89.0,91.0
774400.0,666.0,654.0,448.0,343.0,0.0,105.0
775200.0,660.0,655.0,448.0,343.0,70.0,0.0
776000.0,667.0,663.0,448.0,343.0,0.0,0.0
776800.0,677.0,664.0,448.0,455.0,124.0,112.0
777600.0,663.0,668.0,581.0,595.0,9.0,140.0
778400.0,678.0,663.0,581.0,595.0,0.0,0.0
779200.0,679.0,655.0,322.0,599.0,158.0,4.0
780000.0,660.0,650.0,322.0,252.0,101.0,425.0
780800.0,671.0,652.0,322.0,225.0,0.0,27.0
781600.0,684.0,660.0,322.0,214.0,0.0,11.0
782400.0,705.0,663.0,322.0,0.0,0.0,214.0
783200.0,685.0,660.0,322.0,186.0,0.0,186.0
784000.0,715.0,658.0,322.0,245.0,0.0,59.0
784800.0,725.0,664.0,322.0,245.0,0.0,0.0
785600.0,705.0,662.0,322.0,245.0,0.0,0.0
786400.0,682.0,665.0,159.0,245.0,119.0,0.0
787200.0,674.0,660.0,0.0,245.0,203.0,0.0
788000.0,682.0,662.0,0.0,245.0,0.0,0.0
788800.0,666.0,670.0,0.0,434.0,0.0,189.0
789600.0,684.0,681.0,0.0,434.0,0.0,0.0
790400.0,705.0,675.0,0.0,511.0,0.0,77.0
791200.0,697.0,671.0,0.0,439.0,0.0,72.0
792000.0,676.0,657.0,0.0,273.0,0.0,166.0
792800.0,668.0,660.0,0.0,273.0,194.0,0.0
793600.0,686.0,653.0,638.0,378.0,321.0,105.0
794400.0,665.0,650.0,638.0,378.0,123.0,0.0
795200.0,670.0,644.0,526.0,378.0,112.0,0.0
796000.0,692.0,649.0,526.0,378.0,0.0,0.0
796800.0,711.0,654.0,526.0,378.0,0.0,0.0
797600.0,665.0,668.0,526.0,378.0,0.0,0.0
798400.0,641.0,663.0,526.0,462.0,0.0,84.0
799200.0,656.0,675.0,526.0,616.0,0.0,154.0
800000.0,678.0,679.0,526.0,616.0,8.0,0.0
800800.0,693.0,671.0,309.0,419.0,209.0,197.0
801600.0,701.0,660.0,309.0,350.0,0.0,69.0
802400.0,698.0,663.0,309.0,350.0,0.0,0.0
803200.0,673.0,676.0,309.0,294.0,0.0,56.0
804000.0,676.0,675.0,309.0,294.0,0.0,0.0
804800.0,690.0,667.0,309.0,125.0,0.0,169.0
805600.0,715.0,649.0,309.0,0.0,0.0,125.0
806400.0,728.0,652.0,309.0,0.0,0.0,0.0
807200.0,708.0,651.0,309.0,360.0,0.0,424.0
808000.0,712.0,656.0,309.0,294.0,0.0,66.0
808800.0,768.0,647.0,182.0,294.0,0.0,0.0
809600.0,721.0,656.0,29.0,294.0,274.0,0.0
810400.0,709.0,670.0,29.0,354.0,6.0,60.0
811200.0,696.0,688.0,29.0,448.0,0.0,94.0
812000.0,704.0,688.0,29.0,448.0,0.0,0.0
812800.0,683.0,684.0,71.0,448.0,134.0,0.0
813600.0,670.0,683.0,365.0,406.0,202.0,42.0
814400.0,689.0,670.0,638.0,322.0,210.0,84.0
815200.0,730.0,656.0,638.0,322.0,63.0,0.0
816000.0,708.0,633.0,638.0,322.0,0.0,0.0
816800.0,690.0,633.0,638.0,322.0,0.0,0.0
817600.0,710.0,633.0,638.0,413.0,0.0,91.0
818400.0,725.0,648.0,638.0,455.0,139.0,42.0
819200.0,712.0,645.0,354.0,455.0,335.0,0.0
820000.0,691.0,654.0,98.0,455.0,164.0,0.0
820800.0,696.0,668.0,98.0,455.0,98.0,0.0
821600.0,695.0,699.0,98.0,455.0,0.0,0.0
822400.0,678.0,696.0,98.0,182.0,0.0,273.0
823200.0,684.0,689.0,98.0,49.0,0.0,133.0
824000.0,705.0,671.0,205.0,198.0,261.0,149.0
824800.0,723.0,660.0,539.0,245.0,180.0,47.0
825600.0,680.0,663.0,252.0,245.0,267.0,0.0
826400.0,677.0,661.0,252.0,366.0,20.0,121.0
827200.0,654.0,647.0,252.0,600.0,0.0,234.0
828000.0,655.0,636.0,252.0,582.0,0.0,50.0
828800.0,663.0,639.0,357.0,539.0,105.0,43.0
829600.0,728.0,642.0,359.0,350.0,364.0,189.0
830400.0,737.0,645.0,504.0,350.0,147.0,0.0
831200.0,707.0,649.0,504.0,350.0,0.0,0.0
832000.0,672.0,632.0,504.0,260.0,0.0,90.0
832800.0,662.0,638.0,504.0,268.0,0.0,66.0
833600.0,667.0,636.0,532.0,308.0,108.0,40.0
834400.0,660.0,640.0,146.0,308.0,182.0,0.0
835200.0,683.0,631.0,0.0,308.0,298.0,0.0
836000.0,726.0,617.0,161.0,308.0,161.0,0.0
836800.0,719.0,620.0,294.0,308.0,133.0,0.0
837600.0,678.0,624.0,294.0,246.0,0.0,62.0
838400.0,664.0,626.0,294.0,189.0,0.0,57.0
839200.0,687.0,613.0,504.0,189.0,210.0,0.0
840000.0,701.0,618.0,504.0,252.0,0.0,63.0
840800.0,683.0,617.0,504.0,252.0,0.0,0.0
841600.0,690.0,608.0,504.0,606.0,0.0,354.0
842400.0,693.0,606.0,504.0,638.0,0.0,32.0
843200.0,683.0,612.0,439.0,437.0,96.0,201.0
844000.0,659.0,625.0,385.0,365.0,261.0,72.0
844800.0,676.0,617.0,385.0,365.0,0.0,0.0
845600.0,697.0,612.0,385.0,234.0,0.0,131.0
846400.0,712.0,619.0,385.0,104.0,0.0,130.0
847200.0,687.0,625.0,385.0,0.0,0.0,104.0
848000.0,683.0,621.0,385.0,217.0,0.0,217.0
848800.0,679.0,609.0,446.0,217.0,0.0,0.0
849600.0,674.0,615.0,462.0,217.0,77.0,0.0
850400.0,686.0,621.0,462.0,217.0,0.0,0.0
851200.0,723.0,634.0,462.0,266.0,0.0,49.0
852000.0,726.0,621.0,462.0,638.0,0.0,372.0
852800.0,686.0,628.0,462.0,638.0,0.0,0.0
853600.0,678.0,633.0,462.0,490.0,0.0,148.0
854400.0,679.0,632.0,462.0,393.0,99.0,97.0
