TicksTime,PosB,PosA,ScoreB,ScoreA
,,,,
875215,231,504,6,27
,,,,
875229,231,504,6,27
,,,,
875241,231,504,6,27
,,,,
875256,231,504,6,27
,,,,
875270,231,504,6,27
,,,,
875283,231,504,6,27
,,,,
875299,231,504,6,27
,,,,
875314,231,504,6,27
,,,,
875325,231,504,6,27
,,,,
875338,231,504,6,27
,,,,
875351,231,504,6,27
,,,,
875368,231,504,6,27
,,,,
875383,231,504,6,27
,,,,
875401,231,504,6,27
,,,,
875416,231,504,6,27
,,,,
875431,231,504,6,27
,,,,
875446,231,504,6,27
,,,,
875458,231,504,6,27
,,,,
875474,231,504,6,27
,,,,
875487,231,504,6,27
,,,,
875503,231,504,6,27
,,,,
875515,231,504,6,27
,,,,
875529,231,504,6,27
,,,,
875543,231,504,6,27
,,,,
875557,231,504,6,27
,,,,
875571,231,504,6,27
,,,,
875585,231,504,6,27
,,,,
875600,231,504,6,27
,,,,
875615,231,504,6,27
,,,,
875631,231,504,6,27
,,,,
875647,231,504,6,27
,,,,
875658,231,504,6,27
,,,,
875672,231,504,6,27
,,,,
875687,231,504,6,27
,,,,
875699,231,504,6,27
,,,,
875713,231,504,6,27
,,,,
875727,231,504,6,27
,,,,
875741,231,504,6,27
,,,,
875756,231,504,6,27
,,,,
875767,231,504,6,27
,,,,
875782,231,504,6,27
,,,,
875798,231,504,6,27
,,,,
875810,231,504,6,27
,,,,
875823,231,504,6,27
,,,,
875837,231,504,6,27
,,,,
875850,231,504,6,27
,,,,
875865,231,504,6,27
,,,,
875877,231,504,6,27
,,,,
875891,238,504,6,27
,,,,
875906,245,504,6,27
,,,,
875922,252,504,6,27
,,,,
875937,259,504,6,27
,,,,
875948,266,504,6,27
,,,,
875960,273,504,6,27
,,,,
875974,280,504,6,27
,,,,
875988,287,504,6,27
,,,,
876001,294,504,6,27
,,,,
876014,301,504,6,27
,,,,
876026,308,504,6,27
,,,,
876039,308,504,6,27
,,,,
876054,308,504,6,27
,,,,
876067,308,504,6,27
,,,,
876081,308,504,6,27
,,,,
876096,308,504,6,27
,,,,
876108,308,504,6,27
,,,,
876121,308,504,6,27
,,,,
876139,308,504,6,27
,,,,
876156,308,511,6,27
,,,,
876173,308,518,6,27
,,,,
876191,308,525,6,27
,,,,
876206,308,532,6,27
,,,,
876222,308,539,6,27
,,,,
876237,308,546,6,27
,,,,
876250,308,546,6,27
,,,,
876265,308,546,6,27
,,,,
876277,308,546,6,27
,,,,
876289,308,546,6,27
,,,,
876303,308,546,6,27
,,,,
876315,308,546,6,27
,,,,
876330,308,546,6,27
,,,,
876343,308,546,6,27
,,,,
876356,308,546,6,27
,,,,
876370,308,546,6,27
,,,,
876382,308,546,6,27
,,,,
876398,308,546,6,27
,,,,
876412,308,546,6,27
,,,,
876424,308,546,6,27
,,,,
876440,308,546,6,27
,,,,
876456,308,546,6,27
,,,,
876470,308,539,6,27
,,,,
876483,308,532,6,27
,,,,
876497,308,525,6,27
,,,,
876509,308,518,6,27
,,,,
876525,308,511,6,27
,,,,
876539,308,504,6,27
,,,,
876553,308,497,6,27
,,,,
876567,308,490,6,27
,,,,
876581,308,483,6,27
,,,,
876595,308,476,6,27
,,,,
876608,308,469,6,27
,,,,
876620,308,462,6,27
,,,,
876632,308,455,6,27
,,,,
876647,308,448,6,27
,,,,
876659,308,441,6,27
,,,,
876672,308,434,6,27
,,,,
876684,308,427,6,27
,,,,
876698,308,420,6,27
,,,,
876715,308,413,6,27
,,,,
876730,308,406,6,27
,,,,
876742,308,399,6,27
,,,,
876756,308,399,6,27
,,,,
876770,308,399,6,27
,,,,
876781,308,399,6,27
,,,,
876796,308,399,6,27
,,,,
876808,308,399,6,27
,,,,
876822,308,399,6,27
,,,,
876836,308,399,6,27
,,,,
876849,308,399,6,27
,,,,
876863,308,399,6,27
,,,,
876876,308,399,6,27
,,,,
876890,308,399,6,27
,,,,
876905,308,399,6,27
,,,,
876918,308,399,6,27
,,,,
876932,308,399,6,27
,,,,
876948,308,399,6,27
,,,,
876961,308,399,6,27
,,,,
876976,308,399,6,27
,,,,
876990,308,399,6,27
,,,,
877005,308,399,6,27
,,,,
877017,308,399,6,27
,,,,
877031,308,392,6,27
,,,,
877048,308,385,6,27
,,,,
877065,308,378,6,27
,,,,
877078,308,371,6,27
,,,,
877091,308,364,6,27
,,,,
877107,308,357,6,27
,,,,
877121,308,350,6,27
,,,,
877134,308,343,6,27
,,,,
877148,308,336,6,27
,,,,
877163,308,329,6,27
,,,,
877173,308,322,6,27
,,,,
877189,308,315,6,27
,,,,
877205,308,308,6,27
,,,,
877222,308,301,6,27
,,,,
877236,308,294,6,27
,,,,
877251,308,287,6,27
,,,,
877267,308,280,6,27
,,,,
877281,308,273,6,27
,,,,
877296,308,266,6,27
,,,,
877310,308,259,6,27
,,,,
877323,308,252,6,27
,,,,
877336,308,245,6,27
,,,,
877349,308,238,6,27
,,,,
877363,308,231,6,27
,,,,
877375,308,224,6,27
,,,,
877391,308,217,6,27
,,,,
877404,308,210,6,27
,,,,
877416,308,203,6,27
,,,,
877432,308,196,6,27
,,,,
877446,308,189,6,27
,,,,
877458,308,182,6,27
,,,,
877472,308,175,6,27
,,,,
877485,308,168,6,27
,,,,
877498,308,161,6,27
,,,,
877513,308,154,6,27
,,,,
877524,308,147,6,27
,,,,
877537,308,140,6,27
,,,,
877550,308,133,6,27
,,,,
877566,308,126,6,27
,,,,
877581,308,119,6,27
,,,,
877592,308,112,6,27
,,,,
877606,308,105,6,27
,,,,
877621,308,98,6,27
,,,,
877636,308,91,6,27
,,,,
877651,308,84,6,27
,,,,
877665,308,77,6,27
,,,,
877680,308,70,6,27
,,,,
877692,308,63,6,27
,,,,
877705,308,56,6,27
,,,,
877720,308,49,6,27
,,,,
877733,308,42,6,27
,,,,
877749,308,35,6,27
,,,,
877764,308,28,6,27
,,,,
877776,308,21,6,27
,,,,
877792,308,14,6,27
,,,,
877806,308,7,6,27
,,,,
877820,308,0,6,27
,,,,
877832,308,0,6,27
,,,,
877846,308,0,6,27
,,,,
877858,308,0,6,27
,,,,
877873,308,0,6,27
,,,,
877888,308,0,6,27
,,,,
877902,308,0,6,27
,,,,
877915,308,0,6,27
,,,,
877931,308,0,6,27
,,,,
877945,308,0,6,27
,,,,
877958,308,0,6,27
,,,,
877972,308,0,6,27
,,,,
877988,308,0,6,27
,,,,
878003,308,0,6,27
,,,,
878015,308,0,6,27
,,,,
878031,308,0,6,27
,,,,
878047,308,0,6,27
,,,,
878060,308,0,6,27
,,,,
878073,308,0,6,27
,,,,
878091,308,0,6,27
,,,,
878106,308,0,6,27
,,,,
878119,308,0,6,27
,,,,
878133,308,0,6,27
,,,,
878147,308,0,6,27
,,,,
878161,308,0,6,27
,,,,
878173,308,0,6,27
,,,,
878190,308,0,6,27
,,,,
878205,308,0,6,27
,,,,
878220,308,0,6,27
,,,,
878234,308,0,6,27
,,,,
878248,308,0,6,27
,,,,
878266,308,0,6,27
,,,,
878281,308,0,6,27
,,,,
878293,308,0,6,27
,,,,
878305,308,0,6,27
,,,,
878319,308,0,6,27
,,,,
878333,308,0,6,27
,,,,
878347,308,0,6,27
,,,,
878361,308,0,6,27
,,,,
878373,308,0,6,27
,,,,
878387,308,0,6,27
,,,,
878401,308,0,6,27
,,,,
878413,308,0,6,27
,,,,
878428,308,0,6,27
,,,,
878441,308,0,6,27
,,,,
878455,308,0,6,27
,,,,
878466,308,7,6,27
,,,,
878482,308,14,6,27
,,,,
878496,308,21,6,27
,,,,
878509,308,28,6,27
,,,,
878522,308,35,6,27
,,,,
878536,308,42,6,27
,,,,
878549,308,49,6,27
,,,,
878564,308,56,6,27
,,,,
878579,308,63,6,27
,,,,
878591,308,70,6,27
,,,,
878603,308,77,6,27
,,,,
878617,308,84,6,27
,,,,
878632,308,91,6,27
,,,,
878646,308,98,6,27
,,,,
878660,308,105,6,27
,,,,
878675,308,112,6,27
,,,,
878692,308,119,6,27
,,,,
878707,308,126,6,27
,,,,
878721,308,133,6,27
,,,,
878734,308,140,6,27
,,,,
878747,308,147,6,27
,,,,
878762,308,154,6,27
,,,,
878773,308,161,6,27
,,,,
878786,308,161,6,27
,,,,
878798,308,161,6,27
,,,,
878813,308,161,6,27
,,,,
878825,308,161,6,27
,,,,
878839,308,161,6,27
,,,,
878853,308,161,6,27
,,,,
878865,308,161,6,27
,,,,
878881,308,161,6,27
,,,,
878896,308,161,6,27
,,,,
878908,308,161,6,27
,,,,
878922,308,161,6,27
,,,,
878936,308,161,6,27
,,,,
878948,308,161,6,27
,,,,
878963,308,161,6,27
,,,,
878976,308,161,6,27
,,,,
878989,308,161,6,27
,,,,
879002,308,161,6,27
,,,,
879014,308,161,6,27
,,,,
879030,308,161,6,27
,,,,
879042,308,161,6,27
,,,,
879055,308,161,6,27
,,,,
879072,308,161,6,27
,,,,
879086,308,161,6,27
,,,,
879101,308,161,6,27
,,,,
879114,308,168,6,27
,,,,
879129,308,175,6,27
,,,,
879142,308,182,6,27
,,,,
879155,308,189,6,27
,,,,
879171,308,196,6,27
,,,,
879184,308,203,6,27
,,,,
879199,308,210,6,27
,,,,
879214,308,217,6,27
,,,,
879227,308,224,6,27
,,,,
879239,308,231,6,27
,,,,
879254,308,238,6,27
,,,,
879268,308,245,6,27
,,,,
879281,308,252,6,27
,,,,
879296,308,259,6,27
,,,,
879309,308,266,6,27
,,,,
879323,308,273,6,27
,,,,
879337,308,280,6,27
,,,,
879350,308,287,6,27
,,,,
879365,308,294,6,27
,,,,
879379,308,294,6,27
,,,,
879391,308,294,6,27
,,,,
879405,308,294,6,27
,,,,
879419,308,294,6,27
,,,,
879431,308,294,6,27
,,,,
879446,308,294,6,27
,,,,
879458,308,294,6,27
,,,,
879472,308,294,6,27
,,,,
879486,308,294,6,27
,,,,
879500,308,294,6,27
,,,,
879515,308,294,6,27
,,,,
879529,308,294,6,27
,,,,
879541,308,294,6,27
,,,,
879555,308,294,6,27
,,,,
879568,308,294,6,27
,,,,
879582,308,294,6,27
,,,,
879596,308,294,6,27
,,,,
879608,308,294,6,27
,,,,
879621,308,294,6,27
,,,,
879633,308,294,6,27
,,,,
879647,308,294,6,27
,,,,
879659,308,294,6,27
,,,,
879673,308,294,6,27
,,,,
879686,308,294,6,27
,,,,
879700,308,294,6,27
,,,,
879718,308,294,6,27
,,,,
879732,308,294,6,27
,,,,
879746,308,294,6,27
,,,,
879758,308,294,6,27
,,,,
879771,308,294,6,27
,,,,
879786,308,294,6,27
,,,,
879798,308,294,6,27
,,,,
879815,308,294,6,27
,,,,
879830,308,294,6,27
,,,,
879844,308,294,6,27
,,,,
879856,308,294,6,27
,,,,
879870,308,294,6,27
,,,,
879882,308,294,6,27
,,,,
879899,308,294,6,27
,,,,
879915,308,294,6,27
,,,,
879931,308,294,6,27
,,,,
879948,308,294,6,27
,,,,
879965,308,294,6,27
,,,,
879980,308,294,6,27
,,,,
879996,308,294,6,27
,,,,
880010,308,294,6,27
,,,,
880024,308,294,6,27
,,,,
880038,308,294,6,27
,,,,
880053,308,294,6,27
,,,,
880064,308,294,6,27
,,,,
880080,308,294,6,27
,,,,
880093,308,294,6,27
,,,,
880108,308,294,6,27
,,,,
880121,308,294,6,27
,,,,
880134,308,294,6,27
,,,,
880147,308,294,6,27
,,,,
880162,308,294,6,27
,,,,
880174,308,294,6,27
,,,,
880187,308,294,6,27
,,,,
880202,308,294,6,27
,,,,
880215,308,294,6,27
,,,,
880231,301,294,6,27
,,,,
880245,294,294,6,27
,,,,
880258,287,294,6,27
,,,,
880272,280,294,6,27
,,,,
880287,273,294,6,27
,,,,
880299,266,294,6,27
,,,,
880313,259,294,6,27
,,,,
880325,252,294,6,27
,,,,
880338,245,294,6,27
,,,,
880353,238,294,6,27
,,,,
880369,231,294,6,27
,,,,
880384,224,294,6,27
,,,,
880399,217,294,6,27
,,,,
880415,210,294,6,27
,,,,
880431,203,294,6,27
,,,,
880448,196,294,6,27
,,,,
880473,189,294,6,27
,,,,
880488,189,294,6,27
,,,,
880502,189,294,6,27
,,,,
880517,189,294,6,27
,,,,
880532,189,294,6,27
,,,,
880547,189,294,6,27
,,,,
880559,189,294,6,27
,,,,
880573,189,294,6,27
,,,,
880588,189,294,6,27
,,,,
880601,189,294,6,27
,,,,
880616,189,294,6,27
,,,,
880629,189,294,6,27
,,,,
880641,189,294,6,27
,,,,
880655,189,294,6,27
,,,,
880670,189,294,6,27
,,,,
880685,189,294,6,27
,,,,
880698,189,294,6,27
,,,,
880714,189,294,6,27
,,,,
880730,189,294,6,27
,,,,
880742,189,294,6,27
,,,,
880756,189,294,6,27
,,,,
880771,189,294,6,27
,,,,
880787,189,294,6,27
,,,,
880800,189,294,6,27
,,,,
880815,189,294,6,27
,,,,
880831,189,294,6,27
,,,,
880848,189,294,6,27
,,,,
880864,189,294,6,27
,,,,
880877,189,294,6,27
,,,,
880891,189,294,6,27
,,,,
880905,189,294,6,27
,,,,
880918,189,294,6,27
,,,,
880931,189,294,6,27
,,,,
880945,189,294,6,27
,,,,
880958,189,294,6,27
,,,,
880971,189,294,6,27
,,,,
880987,189,294,6,27
,,,,
881000,189,294,6,27
,,,,
881014,189,301,6,27
,,,,
881029,189,308,6,27
,,,,
881041,189,315,6,27
,,,,
881055,189,322,6,27
,,,,
881069,189,329,6,27
,,,,
881081,189,336,6,27
,,,,
881097,189,343,6,27
,,,,
881109,189,350,6,27
,,,,
881122,189,357,6,27
,,,,
881136,189,364,6,27
,,,,
881150,189,371,6,27
,,,,
881166,189,378,6,27
,,,,
881182,189,385,6,27
,,,,
881197,189,392,6,27
,,,,
881213,189,399,6,27
,,,,
881226,189,406,6,27
,,,,
881241,189,413,6,27
,,,,
881256,189,420,6,27
,,,,
881272,189,427,6,27
,,,,
881287,189,434,6,27
,,,,
881303,189,441,6,27
,,,,
881317,189,448,6,27
,,,,
881331,189,455,6,27
,,,,
881348,189,462,6,27
,,,,
881364,189,469,6,27
,,,,
881380,189,476,6,27
,,,,
881397,189,483,6,27
,,,,
881413,189,490,6,27
,,,,
881426,189,497,6,27
,,,,
881441,189,504,6,27
,,,,
881455,189,504,6,27
,,,,
881471,189,504,6,27
,,,,
881486,189,504,6,27
,,,,
881503,189,504,6,27
,,,,
881520,189,504,6,27
,,,,
881536,189,504,6,27
,,,,
881553,189,504,6,27
,,,,
881568,189,504,6,27
,,,,
881582,189,504,6,27
,,,,
881598,189,504,6,27
,,,,
881614,189,504,6,27
,,,,
881630,189,504,6,27
,,,,
881643,189,504,6,27
,,,,
881657,189,504,6,27
,,,,
881672,189,504,6,27
,,,,
881686,189,504,6,27
,,,,
881698,189,504,6,27
,,,,
881713,189,504,6,27
,,,,
881728,189,504,6,27
,,,,
881740,189,504,6,27
,,,,
881753,189,504,6,27
,,,,
881765,189,504,6,27
,,,,
881780,189,504,6,27
,,,,
881791,189,504,6,27
,,,,
881804,189,504,6,27
,,,,
881817,189,504,6,27
,,,,
881830,189,504,6,27
,,,,
881843,189,504,6,27
,,,,
881856,189,504,6,27
,,,,
881870,189,504,6,27
,,,,
881882,189,504,6,27
,,,,
881897,189,504,6,27
,,,,
881909,189,504,6,27
,,,,
881922,189,504,6,27
,,,,
881936,189,504,6,27
,,,,
881951,189,504,6,27
,,,,
881964,189,504,6,27
,,,,
881979,189,504,6,27
,,,,
881992,189,504,6,27
,,,,
882005,189,504,6,27
,,,,
882019,189,504,6,27
,,,,
882031,189,504,6,27
,,,,
882047,189,504,6,27
,,,,
882060,189,504,6,27
,,,,
882074,189,504,6,27
,,,,
882088,189,504,6,27
,,,,
882102,189,504,6,27
,,,,
882115,189,504,6,27
,,,,
882131,189,504,6,27
,,,,
882147,189,504,6,27
,,,,
882160,189,504,6,27
,,,,
882172,189,504,6,27
,,,,
882186,189,504,6,27
,,,,
882198,189,504,6,27
,,,,
882214,189,504,6,27
,,,,
882230,196,504,6,27
,,,,
882243,203,504,6,27
,,,,
882257,210,504,6,27
,,,,
882272,217,504,6,27
,,,,
882288,224,504,6,27
,,,,
882303,224,504,6,27
,,,,
882319,224,504,6,27
,,,,
882332,224,504,6,27
,,,,
882347,224,504,6,27
,,,,
882360,224,504,6,27
,,,,
882373,224,504,6,27
,,,,
882388,224,504,6,27
,,,,
882402,224,504,6,27
,,,,
882415,224,504,6,27
,,,,
882430,224,504,6,27
,,,,
882442,224,504,6,27
,,,,
882456,224,504,6,27
,,,,
882471,224,504,6,27
,,,,
882487,224,504,6,27
,,,,
882500,231,504,6,27
,,,,
882514,238,504,6,27
,,,,
882529,245,504,6,27
,,,,
882541,252,504,6,27
,,,,
882556,252,504,6,27
,,,,
882570,252,504,6,27
,,,,
882582,252,504,6,27
,,,,
882596,252,504,6,27
,,,,
882609,252,504,6,27
,,,,
882623,252,504,6,27
,,,,
882637,252,504,6,27
,,,,
882650,252,504,6,27
,,,,
882663,252,504,6,27
,,,,
882679,252,504,6,27
,,,,
882691,252,504,6,27
,,,,
882705,252,504,6,27
,,,,
882719,252,504,6,27
,,,,
882733,252,504,6,27
,,,,
882749,252,504,6,27
,,,,
882762,252,504,6,27
,,,,
882773,252,504,6,27
,,,,
882787,252,504,6,27
,,,,
882802,252,504,6,27
,,,,
882814,252,504,6,27
,,,,
882828,252,504,6,27
,,,,
882839,252,504,6,27
,,,,
882852,252,504,6,27
,,,,
882864,252,504,6,27
,,,,
882879,252,504,6,27
,,,,
882891,252,504,6,27
,,,,
882905,252,504,6,27
,,,,
882920,252,504,6,27
,,,,
882936,252,504,6,27
,,,,
882950,252,504,6,27
,,,,
882964,252,504,6,27
,,,,
882979,252,504,6,27
,,,,
882990,252,504,6,27
,,,,
883004,252,504,6,27
,,,,
883017,252,504,6,27
,,,,
883031,252,504,6,27
,,,,
883047,252,504,6,27
,,,,
883062,252,504,6,27
,,,,
883073,252,504,6,27
,,,,
883087,252,504,6,27
,,,,
883101,252,504,6,27
,,,,
883116,252,504,6,27
,,,,
883130,252,504,6,27
,,,,
883146,252,504,6,27
,,,,
883160,252,504,6,27
,,,,
883174,252,504,6,27
,,,,
883187,252,504,6,27
,,,,
883200,252,504,6,27
,,,,
883214,252,504,6,27
,,,,
883229,252,504,6,27
,,,,
883243,252,504,6,27
,,,,
883256,252,504,6,27
,,,,
883271,252,504,6,27
,,,,
883286,252,504,6,27
,,,,
883299,252,504,6,27
,,,,
883313,252,504,6,27
,,,,
883329,252,504,6,27
,,,,
883341,252,504,6,27
,,,,
883354,252,504,6,27
,,,,
883369,252,504,6,27
,,,,
883382,252,504,6,27
,,,,
883398,252,504,6,27
,,,,
883412,252,504,6,27
,,,,
883426,252,504,6,27
,,,,
883439,252,504,6,27
,,,,
883453,252,504,6,27
,,,,
883466,252,504,6,27
,,,,
883482,252,504,6,27
,,,,
883496,252,504,6,27
,,,,
883510,252,504,6,27
,,,,
883522,252,504,6,27
,,,,
883537,252,504,6,27
,,,,
883551,252,504,6,27
,,,,
883564,252,504,6,27
,,,,
883579,252,504,6,27
,,,,
883591,252,504,6,27
,,,,
883603,252,504,6,27
,,,,
883615,252,504,6,27
,,,,
883630,252,504,6,27
,,,,
883645,252,504,6,27
,,,,
883656,252,504,6,27
,,,,
883670,252,504,6,27
,,,,
883682,252,504,6,27
,,,,
883695,252,504,6,27
,,,,
883708,252,504,6,27
,,,,
883722,252,504,6,27
,,,,
883738,252,504,6,27
,,,,
883752,252,504,6,27
,,,,
883764,252,504,6,27
,,,,
883779,252,504,6,27
,,,,
883792,252,504,6,27
,,,,
883804,252,504,6,27
,,,,
883818,252,504,6,27
,,,,
883833,252,504,6,27
,,,,
883846,252,504,6,27
,,,,
883858,252,504,6,27
,,,,
883873,252,504,6,27
,,,,
883887,252,504,6,27
,,,,
883901,252,504,6,27
,,,,
883914,252,504,6,27
,,,,
883931,252,504,6,27
,,,,
883946,259,504,6,27
,,,,
883957,266,504,6,27
,,,,
883973,273,504,6,27
,,,,
883989,280,504,6,27
,,,,
884002,287,504,6,27
,,,,
884015,294,504,6,27
,,,,
884029,301,504,6,27
,,,,
884040,308,504,6,27
,,,,
884053,315,504,6,27
,,,,
884066,322,504,6,27
,,,,
884081,329,504,6,27
,,,,
884096,336,504,6,27
,,,,
884110,343,504,6,27
,,,,
884123,350,504,6,27
,,,,
884137,357,504,6,27
,,,,
884151,364,504,6,27
,,,,
884163,371,504,6,27
,,,,
884179,378,504,6,27
,,,,
884191,385,504,6,27
,,,,
884206,392,504,6,27
,,,,
884222,399,504,6,27
,,,,
884237,406,504,6,27
,,,,
884254,413,504,6,27
,,,,
884269,420,504,6,27
,,,,
884282,427,504,6,27
,,,,
884297,434,504,6,27
,,,,
884313,441,504,6,27
,,,,
884325,448,504,6,27
,,,,
884339,455,504,6,27
,,,,
884354,462,504,6,27
,,,,
884367,469,504,6,27
,,,,
884380,476,504,6,27
,,,,
884397,483,504,6,27
,,,,
884413,490,504,6,27
,,,,
884426,497,504,6,27
,,,,
884440,504,504,6,27
,,,,
884454,511,504,6,27
,,,,
884470,518,504,6,27
,,,,
884486,525,504,6,27
,,,,
884500,532,504,6,27
,,,,
884513,539,504,6,27
,,,,
884528,546,504,6,27
,,,,
884541,553,504,6,27
,,,,
884555,560,504,6,27
,,,,
884572,567,504,6,27
,,,,
884586,574,504,6,27
,,,,
884600,581,504,6,27
,,,,
884614,588,504,6,27
,,,,
884629,595,504,6,27
,,,,
884642,602,504,6,27
,,,,
884655,609,504,6,27
,,,,
884671,616,504,6,27
,,,,
884685,623,504,6,27
,,,,
884700,630,504,6,27
,,,,
884712,637,504,6,27
,,,,
884724,638,504,6,27
,,,,
884738,638,504,6,27
,,,,
884753,638,504,6,27
,,,,
884766,638,504,6,27
,,,,
884781,638,504,6,27
,,,,
884795,638,504,6,27
,,,,
884810,638,504,6,27
,,,,
884836,638,504,6,27
,,,,
884852,638,504,6,27
,,,,
884865,638,504,6,27
,,,,
884881,638,504,6,27
,,,,
884898,638,504,6,27
,,,,
884913,638,504,6,27
,,,,
884924,638,504,6,27
,,,,
884939,638,504,6,27
,,,,
884953,638,504,6,27
,,,,
884965,638,504,6,27
,,,,
884980,638,504,6,27
,,,,
884995,638,504,6,27
,,,,
885006,638,504,6,27
,,,,
885022,638,504,6,27
,,,,
885035,638,504,6,27
,,,,
885048,638,504,6,27
,,,,
885064,638,504,6,27
,,,,
885079,638,504,6,27
,,,,
885092,638,504,6,27
,,,,
885106,638,504,6,27
,,,,
885120,638,504,6,27
,,,,
885133,638,504,6,27
,,,,
885149,638,504,6,27
,,,,
885165,638,504,6,27
,,,,
885181,638,504,6,27
,,,,
885195,638,504,6,27
,,,,
885207,638,504,6,27
,,,,
885222,638,504,6,27
,,,,
885238,638,504,6,27
,,,,
885252,638,504,6,27
,,,,
885264,638,504,6,27
,,,,
885279,638,504,6,27
,,,,
885291,638,504,6,27
,,,,
885304,638,504,6,27
,,,,
885319,638,504,6,27
,,,,
885336,638,504,6,27
,,,,
885349,638,504,6,27
,,,,
885364,638,504,6,27
,,,,
885377,638,504,6,27
,,,,
885389,638,504,6,27
,,,,
885403,638,504,6,27
,,,,
885415,638,504,6,27
,,,,
885430,638,504,6,27
,,,,
885446,638,504,6,27
,,,,
885459,638,504,6,27
,,,,
885473,631,504,6,27
,,,,
885486,624,504,6,27
,,,,
885502,617,504,6,27
,,,,
885519,610,504,6,27
,,,,
885532,603,504,6,27
,,,,
885547,596,504,6,27
,,,,
885564,589,504,6,27
,,,,
885580,582,504,6,27
,,,,
885596,575,504,6,27
,,,,
885608,568,504,6,27
,,,,
885622,561,504,6,27
,,,,
885637,554,504,6,27
,,,,
885652,547,504,6,27
,,,,
885665,540,504,6,27
,,,,
885679,533,504,6,27
,,,,
885691,526,497,6,27
,,,,
885705,519,490,6,27
,,,,
885720,512,483,6,27
,,,,
885735,505,476,6,27
,,,,
885750,498,469,6,27
,,,,
885763,491,462,6,27
,,,,
885778,484,455,6,27
,,,,
885790,477,448,6,27
,,,,
885804,470,441,6,27
,,,,
885816,463,434,6,27
,,,,
885831,456,427,6,27
,,,,
885846,449,420,6,27
,,,,
885859,442,413,6,27
,,,,
885872,435,406,6,27
,,,,
885886,428,399,6,27
,,,,
885900,421,392,6,27
,,,,
885915,414,385,6,27
,,,,
885928,407,378,6,27
,,,,
885941,400,371,6,27
,,,,
885956,393,364,6,27
,,,,
885971,386,357,6,27
,,,,
885982,379,350,6,27
,,,,
885997,372,343,6,27
,,,,
886012,365,336,6,27
,,,,
886024,365,329,6,27
,,,,
886038,365,322,6,27
,,,,
886052,365,315,6,27
,,,,
886063,365,308,6,27
,,,,
886080,365,301,6,27
,,,,
886094,365,294,6,27
,,,,
886108,365,287,6,27
,,,,
886121,365,280,6,27
,,,,
886135,365,273,6,27
,,,,
886148,365,266,6,27
,,,,
886164,365,266,6,27
,,,,
886178,365,266,6,27
,,,,
886190,365,266,6,27
,,,,
886205,365,266,6,27
,,,,
886219,365,266,6,27
,,,,
886232,365,266,6,27
,,,,
886247,365,266,6,27
,,,,
886262,365,266,6,27
,,,,
886275,365,266,6,27
,,,,
886289,365,266,6,27
,,,,
886302,365,266,6,27
,,,,
886315,365,266,6,27
,,,,
886329,365,266,6,27
,,,,
886342,365,266,6,27
,,,,
886354,365,266,6,27
,,,,
886368,365,266,6,27
,,,,
886382,365,266,6,27
,,,,
886397,365,266,6,27
,,,,
886414,365,266,6,27
,,,,
886428,365,266,6,27
,,,,
886440,365,266,6,27
,,,,
886455,365,266,6,27
,,,,
886470,365,266,6,27
,,,,
886486,365,266,6,27
,,,,
886498,365,266,6,27
,,,,
886513,365,266,6,27
,,,,
886528,365,266,6,27
,,,,
886540,365,266,6,27
,,,,
886553,365,266,6,27
,,,,
886566,365,266,6,27
,,,,
886580,365,266,6,27
,,,,
886595,365,266,6,27
,,,,
886609,365,266,6,27
,,,,
886623,365,266,6,27
,,,,
886639,365,266,6,27
,,,,
886654,365,266,6,27
,,,,
886666,365,266,6,27
,,,,
886680,365,266,6,27
,,,,
886695,365,266,6,27
,,,,
886709,365,266,6,27
,,,,
886724,365,266,6,27
,,,,
886740,365,266,6,27
,,,,
886755,365,266,6,27
,,,,
886770,365,266,6,27
,,,,
886784,365,266,6,27
,,,,
886798,365,266,6,27
,,,,
886813,365,266,6,27
,,,,
886828,365,266,6,27
,,,,
886841,365,266,6,27
,,,,
886856,365,266,6,27
,,,,
886870,365,273,6,27
,,,,
886885,365,280,6,27
,,,,
886898,365,287,6,27
,,,,
886913,365,294,6,27
,,,,
886928,365,301,6,27
,,,,
886940,365,308,6,27
,,,,
886954,365,315,6,27
,,,,
886968,365,322,6,27
,,,,
886982,365,329,6,27
,,,,
886997,365,336,6,27
,,,,
887022,365,343,6,27
,,,,
887035,365,350,6,27
,,,,
887048,365,357,6,27
,,,,
887062,365,364,6,27
,,,,
887075,365,371,6,27
,,,,
887088,365,378,6,27
,,,,
887103,365,385,6,27
,,,,
887120,365,385,6,27
,,,,
887133,365,385,6,27
,,,,
887147,365,385,6,27
,,,,
887163,365,385,6,27
,,,,
887179,365,385,6,27
,,,,
887191,365,385,6,27
,,,,
887206,365,385,6,27
,,,,
887220,365,385,6,27
,,,,
887233,365,385,6,27
,,,,
887247,365,385,6,27
,,,,
887263,365,385,6,27
,,,,
887277,365,385,6,27
,,,,
887288,365,385,6,27
,,,,
887301,365,385,6,27
,,,,
887315,365,385,6,27
,,,,
887329,365,385,6,27
,,,,
887345,365,385,6,27
,,,,
887358,365,385,6,27
,,,,
887372,365,385,6,27
,,,,
887385,365,385,6,27
,,,,
887402,365,385,6,27
,,,,
887413,365,385,6,27
,,,,
887429,365,385,6,27
,,,,
887445,365,385,6,27
,,,,
887457,365,385,6,27
,,,,
887472,365,385,6,27
,,,,
887487,365,385,6,27
,,,,
887502,365,385,6,27
,,,,
