TicksTime,BallPosX,BallPosY,BallSpeed,PosF,PosPC,ScoreF,ScorePC
,,,,,,,
494424,595,714,7,350,78,1,15
,,,,,,,
494439,588,707,7,350,78,1,15
,,,,,,,
494451,581,700,7,350,78,1,15
,,,,,,,
494465,574,693,7,350,78,1,15
,,,,,,,
494479,567,686,7,350,78,1,15
,,,,,,,
494491,560,679,7,350,78,1,15
,,,,,,,
494506,553,672,7,350,78,1,15
,,,,,,,
494517,546,665,7,350,78,1,15
,,,,,,,
494530,539,658,7,350,78,1,15
,,,,,,,
494543,532,651,7,350,78,1,15
,,,,,,,
494555,525,644,7,350,78,1,15
,,,,,,,
494569,518,637,7,350,78,1,15
,,,,,,,
494582,511,630,7,350,78,1,15
,,,,,,,
494596,504,623,7,350,78,1,15
,,,,,,,
494609,497,616,7,350,78,1,15
,,,,,,,
494622,490,609,7,350,78,1,15
,,,,,,,
494635,483,602,7,350,78,1,15
,,,,,,,
494647,476,595,7,350,78,1,15
,,,,,,,
494660,469,588,7,350,78,1,15
,,,,,,,
494673,462,581,7,350,78,1,15
,,,,,,,
494687,455,574,7,350,78,1,15
,,,,,,,
494699,448,567,7,350,78,1,15
,,,,,,,
494713,441,560,7,350,78,1,15
,,,,,,,
494728,434,553,7,350,78,1,15
,,,,,,,
494743,427,546,7,350,78,1,15
,,,,,,,
494755,420,539,7,350,78,1,15
,,,,,,,
494768,413,532,7,350,78,1,15
,,,,,,,
494781,406,525,7,350,78,1,15
,,,,,,,
494794,399,518,7,350,78,1,15
,,,,,,,
494807,392,511,7,350,78,1,15
,,,,,,,
494821,385,504,7,350,78,1,15
,,,,,,,
494834,378,497,7,350,78,1,15
,,,,,,,
494847,371,490,7,350,78,1,15
,,,,,,,
494859,364,483,7,350,78,1,15
,,,,,,,
494873,357,476,7,350,78,1,15
,,,,,,,
494885,350,469,7,350,78,1,15
,,,,,,,
494898,343,462,7,350,78,1,15
,,,,,,,
494912,336,455,7,350,78,1,15
,,,,,,,
494925,329,448,7,350,78,1,15
,,,,,,,
494941,322,441,7,350,78,1,15
,,,,,,,
494956,315,434,7,350,78,1,15
,,,,,,,
494971,308,427,7,350,78,1,15
,,,,,,,
494985,301,420,7,350,78,1,15
,,,,,,,
494999,294,413,7,350,78,1,15
,,,,,,,
495014,287,406,7,350,78,1,15
,,,,,,,
495029,280,399,7,350,78,1,15
,,,,,,,
495041,273,392,7,343,78,1,15
,,,,,,,
495056,266,385,7,336,78,1,15
,,,,,,,
495067,259,378,7,329,78,1,15
,,,,,,,
495080,252,371,7,322,78,1,15
,,,,,,,
495093,245,364,7,315,78,1,15
,,,,,,,
495107,238,357,7,308,78,1,15
,,,,,,,
495122,231,350,7,301,78,1,15
,,,,,,,
495134,224,343,7,294,78,1,15
,,,,,,,
495147,217,336,7,287,78,1,15
,,,,,,,
495161,210,329,7,280,78,1,15
,,,,,,,
495174,203,322,7,273,78,1,15
,,,,,,,
495189,196,315,7,266,78,1,15
,,,,,,,
495201,189,308,7,259,78,1,15
,,,,,,,
495213,182,301,7,252,78,1,15
,,,,,,,
495227,175,294,7,245,78,1,15
,,,,,,,
495241,168,287,7,238,78,1,15
,,,,,,,
495256,161,280,7,231,78,1,15
,,,,,,,
495268,154,273,7,224,78,1,15
,,,,,,,
495280,147,266,7,217,78,1,15
,,,,,,,
495294,140,259,7,210,78,1,15
,,,,,,,
495308,133,252,7,203,78,1,15
,,,,,,,
495322,126,245,7,196,78,1,15
,,,,,,,
495334,119,238,7,189,78,1,15
,,,,,,,
495347,112,231,7,182,78,1,15
,,,,,,,
495361,105,224,7,175,78,1,15
,,,,,,,
495375,98,217,7,168,78,1,15
,,,,,,,
495388,91,210,7,161,78,1,15
,,,,,,,
495401,84,203,7,154,78,1,15
,,,,,,,
495414,77,196,7,147,78,1,15
,,,,,,,
495438,77,182,7,140,78,1,15
,,,,,,,
495451,84,175,7,133,78,1,15
,,,,,,,
495464,91,168,7,126,78,1,15
,,,,,,,
495477,98,161,7,119,78,1,15
,,,,,,,
495490,105,154,7,112,78,1,15
,,,,,,,
495501,112,147,7,105,78,1,15
,,,,,,,
495515,119,140,7,98,78,1,15
,,,,,,,
495527,126,133,7,98,78,1,15
,,,,,,,
495540,133,126,7,98,78,1,15
,,,,,,,
495556,140,119,7,98,78,1,15
,,,,,,,
495571,147,112,7,98,78,1,15
,,,,,,,
495584,154,105,7,98,78,1,15
,,,,,,,
495597,161,98,7,98,78,1,15
,,,,,,,
495611,168,91,7,98,78,1,15
,,,,,,,
495623,175,84,7,98,78,1,15
,,,,,,,
495636,182,77,7,98,78,1,15
,,,,,,,
495648,189,70,7,98,78,1,15
,,,,,,,
495662,196,63,7,98,78,1,15
,,,,,,,
495675,203,56,7,98,78,1,15
,,,,,,,
495690,210,49,7,98,78,1,15
,,,,,,,
495705,217,42,7,98,78,1,15
,,,,,,,
495718,224,35,7,98,78,1,15
,,,,,,,
495732,231,28,7,98,78,1,15
,,,,,,,
495747,238,21,7,98,78,1,15
,,,,,,,
495760,245,14,7,98,78,1,15
,,,,,,,
495773,252,7,7,98,78,1,15
,,,,,,,
495787,259,14,7,98,78,1,15
,,,,,,,
495799,266,21,7,98,78,1,15
,,,,,,,
495813,273,28,7,98,78,1,15
,,,,,,,
495824,280,35,7,98,78,1,15
,,,,,,,
495839,287,42,7,98,78,1,15
,,,,,,,
495851,294,49,7,98,78,1,15
,,,,,,,
495865,301,56,7,98,78,1,15
,,,,,,,
495879,308,63,7,98,78,1,15
,,,,,,,
495891,315,70,7,98,78,1,15
,,,,,,,
495906,322,77,7,98,78,1,15
,,,,,,,
495918,329,84,7,98,78,1,15
,,,,,,,
495931,336,91,7,98,78,1,15
,,,,,,,
495945,343,98,7,98,78,1,15
,,,,,,,
495957,350,105,7,98,78,1,15
,,,,,,,
495971,357,112,7,98,78,1,15
,,,,,,,
495984,364,119,7,98,78,1,15
,,,,,,,
495997,371,126,7,98,78,1,15
,,,,,,,
496010,378,133,7,98,78,1,15
,,,,,,,
496025,385,140,7,98,78,1,15
,,,,,,,
496039,392,147,7,98,78,1,15
,,,,,,,
496050,399,154,7,98,78,1,15
,,,,,,,
496063,406,161,7,98,78,1,15
,,,,,,,
496076,413,168,7,98,78,1,15
,,,,,,,
496090,420,175,7,105,78,1,15
,,,,,,,
496104,427,182,7,112,78,1,15
,,,,,,,
496116,434,189,7,119,78,1,15
,,,,,,,
496130,441,196,7,126,78,1,15
,,,,,,,
496141,448,203,7,133,78,1,15
,,,,,,,
496156,455,210,7,140,78,1,15
,,,,,,,
496167,462,217,7,147,78,1,15
,,,,,,,
496180,469,224,7,154,78,1,15
,,,,,,,
496194,476,231,7,161,78,1,15
,,,,,,,
496207,483,238,7,168,78,1,15
,,,,,,,
496223,490,245,7,175,78,1,15
,,,,,,,
496235,497,252,7,182,78,1,15
,,,,,,,
496248,504,259,7,189,78,1,15
,,,,,,,
496261,511,266,7,196,78,1,15
,,,,,,,
496275,518,273,7,203,78,1,15
,,,,,,,
496290,525,280,7,210,78,1,15
,,,,,,,
496301,532,287,7,217,78,1,15
,,,,,,,
496314,539,294,7,224,78,1,15
,,,,,,,
496326,546,301,7,231,78,1,15
,,,,,,,
496339,553,308,7,238,78,1,15
,,,,,,,
496353,560,315,7,245,78,1,15
,,,,,,,
496367,567,322,7,252,78,1,15
,,,,,,,
496382,574,329,7,259,78,1,15
,,,,,,,
496396,581,336,7,266,78,1,15
,,,,,,,
496408,588,343,7,273,78,1,15
,,,,,,,
496422,595,350,7,280,78,1,15
,,,,,,,
496434,602,357,7,287,78,1,15
,,,,,,,
496447,609,364,7,294,78,1,15
,,,,,,,
496461,616,371,7,301,78,1,15
,,,,,,,
496476,623,378,7,308,78,1,15
,,,,,,,
496491,630,385,7,315,78,1,15
,,,,,,,
496507,637,392,7,322,78,1,15
,,,,,,,
496523,644,399,7,329,78,1,15
,,,,,,,
496538,651,406,7,329,78,1,15
,,,,,,,
496550,658,413,7,329,78,1,15
,,,,,,,
496564,665,420,7,329,78,1,15
,,,,,,,
496578,672,427,7,329,78,1,15
,,,,,,,
496591,679,434,7,329,78,1,15
,,,,,,,
496606,686,441,7,329,84,1,15
,,,,,,,
496619,693,448,7,329,90,1,15
,,,,,,,
496633,700,455,7,329,96,1,15
,,,,,,,
496648,707,462,7,329,102,1,15
,,,,,,,
496662,714,469,7,329,108,1,15
,,,,,,,
496674,721,476,7,329,114,1,15
,,,,,,,
496688,728,483,7,329,114,1,15
,,,,,,,
496700,735,490,7,329,120,1,15
,,,,,,,
496714,742,497,7,329,120,1,15
,,,,,,,
496727,749,504,7,329,126,1,15
,,,,,,,
496740,756,511,7,329,132,1,15
,,,,,,,
496755,763,518,7,329,138,1,15
,,,,,,,
496767,770,525,7,329,144,1,15
,,,,,,,
496781,777,532,7,329,150,1,15
,,,,,,,
496796,784,539,7,329,156,1,15
,,,,,,,
496809,791,546,7,329,162,1,15
,,,,,,,
496823,798,553,7,329,162,1,15
,,,,,,,
496834,805,560,7,329,168,1,15
,,,,,,,
496847,812,567,7,329,174,1,15
,,,,,,,
496862,819,574,7,329,180,1,15
,,,,,,,
496876,826,581,7,329,186,1,15
,,,,,,,
496890,833,588,7,329,192,1,15
,,,,,,,
496907,840,595,7,329,198,1,15
,,,,,,,
496921,847,602,7,329,204,1,15
,,,,,,,
496932,854,609,7,329,210,1,15
,,,,,,,
496947,861,616,7,329,216,1,15
,,,,,,,
496960,868,623,7,329,222,1,15
,,,,,,,
496974,875,630,7,329,228,1,15
,,,,,,,
496988,882,637,7,329,234,1,15
,,,,,,,
497000,889,644,7,329,240,1,15
,,,,,,,
497013,896,651,7,329,246,1,15
,,,,,,,
497028,903,658,7,329,252,1,15
,,,,,,,
497041,910,665,7,329,258,1,15
,,,,,,,
497056,917,672,7,329,264,1,15
,,,,,,,
497067,924,679,7,329,270,1,15
,,,,,,,
497081,931,686,7,329,276,1,15
,,,,,,,
497092,938,693,7,329,282,1,15
,,,,,,,
497106,945,700,7,329,288,1,15
,,,,,,,
497120,952,707,7,329,294,1,15
,,,,,,,
497132,959,714,7,329,294,1,15
,,,,,,,
497146,966,721,7,329,300,1,15
,,,,,,,
497158,973,728,7,329,306,1,15
,,,,,,,
497174,980,735,7,329,312,1,15
,,,,,,,
497189,987,742,7,329,318,1,15
,,,,,,,
497201,994,749,7,329,324,1,15
,,,,,,,
497214,1001,756,7,329,330,1,15
,,,,,,,
497229,1008,763,7,329,330,1,15
,,,,,,,
497245,1015,756,7,329,336,1,15
,,,,,,,
497257,1022,749,7,329,342,1,15
,,,,,,,
497273,1029,742,7,329,348,1,15
,,,,,,,
497286,1036,735,7,329,354,1,15
,,,,,,,
497298,1043,728,7,329,360,1,15
,,,,,,,
497311,1050,721,7,329,366,1,15
,,,,,,,
497324,1057,714,7,329,372,1,15
,,,,,,,
497338,1064,707,7,329,378,1,15
,,,,,,,
497349,1071,700,7,329,384,1,15
,,,,,,,
497362,1078,693,7,329,390,1,15
,,,,,,,
497375,1085,686,7,329,396,1,15
,,,,,,,
497389,1092,679,7,329,396,1,15
,,,,,,,
497404,1099,672,7,329,396,1,15
,,,,,,,
497416,1106,665,7,329,402,1,15
,,,,,,,
497429,1113,658,7,329,402,1,15
,,,,,,,
497441,1120,651,7,329,402,1,15
,,,,,,,
497456,1127,644,7,329,402,1,15
,,,,,,,
497468,1134,637,7,329,402,1,15
,,,,,,,
497480,1141,630,8,329,402,1,15
,,,,,,,
497492,1149,622,8,329,402,1,15
,,,,,,,
497506,1157,614,8,329,402,1,15
,,,,,,,
497520,1165,606,8,329,402,1,15
,,,,,,,
497532,1173,598,8,329,402,1,15
,,,,,,,
497546,1181,590,8,329,402,1,15
,,,,,,,
497558,1189,582,8,329,402,1,15
,,,,,,,
497574,1197,574,8,329,402,1,15
,,,,,,,
497588,1205,566,8,329,402,1,15
,,,,,,,
497601,1213,558,8,329,402,1,15
,,,,,,,
497614,1221,550,8,329,402,1,15
,,,,,,,
497627,1229,542,8,329,402,1,15
,,,,,,,
497641,1237,534,8,329,402,1,15
,,,,,,,
497656,1245,526,8,329,402,1,15
,,,,,,,
497670,1253,518,8,329,402,1,15
,,,,,,,
497682,1261,510,8,329,402,1,15
,,,,,,,
497697,1269,502,8,329,402,1,15
,,,,,,,
497711,1277,494,8,329,402,1,15
,,,,,,,
497724,1285,486,8,329,402,1,15
,,,,,,,
497739,1293,478,8,329,402,1,15
,,,,,,,
497751,1301,470,8,329,402,1,15
,,,,,,,
497765,1293,462,8,329,402,1,15
,,,,,,,
497778,1285,454,8,329,402,1,15
,,,,,,,
497790,1277,446,8,329,402,1,15
,,,,,,,
497805,1269,438,8,329,402,1,15
,,,,,,,
497816,1261,430,8,329,402,1,15
,,,,,,,
497830,1253,422,8,329,402,1,15
,,,,,,,
497845,1245,414,8,329,402,1,15
,,,,,,,
497856,1237,406,8,329,402,1,15
,,,,,,,
497870,1229,398,8,329,402,1,15
,,,,,,,
497882,1221,390,8,329,402,1,15
,,,,,,,
497896,1213,382,8,329,402,1,15
,,,,,,,
497908,1205,374,8,329,402,1,15
,,,,,,,
497924,1197,366,8,329,402,1,15
,,,,,,,
497937,1189,358,8,329,402,1,15
,,,,,,,
497949,1181,350,8,329,402,1,15
,,,,,,,
497963,1173,342,8,329,402,1,15
,,,,,,,
497975,1165,334,8,329,402,1,15
,,,,,,,
497990,1157,326,8,329,402,1,15
,,,,,,,
498006,1149,318,8,329,402,1,15
,,,,,,,
498019,1141,310,8,329,402,1,15
,,,,,,,
498032,1133,302,8,329,402,1,15
,,,,,,,
498047,1125,294,8,329,402,1,15
,,,,,,,
498058,1117,286,8,329,402,1,15
,,,,,,,
498072,1109,278,8,329,402,1,15
,,,,,,,
498085,1101,270,8,329,402,1,15
,,,,,,,
498099,1093,262,8,329,402,1,15
,,,,,,,
498112,1085,254,8,329,402,1,15
,,,,,,,
498125,1077,246,8,329,402,1,15
,,,,,,,
498138,1069,238,8,329,402,1,15
,,,,,,,
498151,1061,230,8,329,402,1,15
,,,,,,,
498164,1053,222,8,329,402,1,15
,,,,,,,
498178,1045,214,8,329,402,1,15
,,,,,,,
498190,1037,206,8,329,402,1,15
,,,,,,,
498205,1029,198,8,329,402,1,15
,,,,,,,
498217,1021,190,8,329,402,1,15
,,,,,,,
498230,1013,182,8,329,402,1,15
,,,,,,,
498241,1005,174,8,329,402,1,15
,,,,,,,
498256,997,166,8,329,402,1,15
,,,,,,,
498268,989,158,8,329,402,1,15
,,,,,,,
498280,981,150,8,329,402,1,15
,,,,,,,
498294,973,142,8,329,402,1,15
,,,,,,,
498306,965,134,8,329,402,1,15
,,,,,,,
498320,957,126,8,329,402,1,15
,,,,,,,
498331,949,118,8,329,402,1,15
,,,,,,,
498345,941,110,8,329,402,1,15
,,,,,,,
498358,933,102,8,329,402,1,15
,,,,,,,
498373,925,94,8,329,402,1,15
,,,,,,,
498385,917,86,8,329,402,1,15
,,,,,,,
498398,909,78,8,329,402,1,15
,,,,,,,
498412,901,70,8,329,402,1,15
,,,,,,,
498424,893,62,8,329,402,1,15
,,,,,,,
498438,885,54,8,329,402,1,15
,,,,,,,
498451,877,46,8,329,402,1,15
,,,,,,,
498464,869,38,8,329,402,1,15
,,,,,,,
498478,861,30,8,329,402,1,15
,,,,,,,
498490,853,22,8,329,402,1,15
,,,,,,,
498505,845,14,8,329,402,1,15
,,,,,,,
498517,837,6,8,329,402,1,15
,,,,,,,
498529,829,14,8,329,402,1,15
,,,,,,,
498541,821,22,8,329,402,1,15
,,,,,,,
498555,813,30,8,329,402,1,15
,,,,,,,
498567,805,38,8,329,402,1,15
,,,,,,,
498580,797,46,8,329,402,1,15
,,,,,,,
498593,789,54,8,329,402,1,15
,,,,,,,
498606,781,62,8,329,402,1,15
,,,,,,,
498621,773,70,8,329,402,1,15
,,,,,,,
498632,765,78,8,329,402,1,15
,,,,,,,
498646,757,86,8,329,402,1,15
,,,,,,,
498660,749,94,8,329,402,1,15
,,,,,,,
498673,741,102,8,329,402,1,15
,,,,,,,
498687,733,110,8,329,402,1,15
,,,,,,,
498699,725,118,8,329,402,1,15
,,,,,,,
498713,717,126,8,329,402,1,15
,,,,,,,
498726,709,134,8,329,402,1,15
,,,,,,,
498739,701,142,8,329,402,1,15
,,,,,,,
498751,693,150,8,329,402,1,15
,,,,,,,
498764,685,158,8,329,402,1,15
,,,,,,,
498779,677,166,8,329,402,1,15
,,,,,,,
498792,669,174,8,329,402,1,15
,,,,,,,
498807,661,182,8,329,402,1,15
,,,,,,,
498821,653,190,8,329,402,1,15
,,,,,,,
498834,645,198,8,329,402,1,15
,,,,,,,
498847,637,206,8,329,402,1,15
,,,,,,,
498860,629,214,8,329,402,1,15
,,,,,,,
498874,621,222,8,329,402,1,15
,,,,,,,
498888,613,230,8,329,402,1,15
,,,,,,,
498899,605,238,8,329,402,1,15
,,,,,,,
498912,597,246,8,329,402,1,15
,,,,,,,
498924,589,254,8,329,402,1,15
,,,,,,,
498939,581,262,8,329,402,1,15
,,,,,,,
498951,573,270,8,329,402,1,15
,,,,,,,
498963,565,278,8,329,402,1,15
,,,,,,,
498976,557,286,8,329,402,1,15
,,,,,,,
498990,549,294,8,329,402,1,15
,,,,,,,
499004,541,302,8,329,402,1,15
,,,,,,,
499016,533,310,8,329,402,1,15
,,,,,,,
499028,525,318,8,329,402,1,15
,,,,,,,
499040,517,326,8,329,402,1,15
,,,,,,,
499055,509,334,8,329,402,1,15
,,,,,,,
499066,501,342,8,329,402,1,15
,,,,,,,
499080,493,350,8,329,402,1,15
,,,,,,,
499094,485,358,8,329,402,1,15
,,,,,,,
499108,477,366,8,329,402,1,15
,,,,,,,
499122,469,374,8,329,402,1,15
,,,,,,,
499134,461,382,8,329,402,1,15
,,,,,,,
499148,453,390,8,336,402,1,15
,,,,,,,
499162,445,398,8,343,402,1,15
,,,,,,,
499175,437,406,8,350,402,1,15
,,,,,,,
499189,429,414,8,357,402,1,15
,,,,,,,
499201,421,422,8,364,402,1,15
,,,,,,,
499213,413,430,8,371,402,1,15
,,,,,,,
499227,405,438,8,378,402,1,15
,,,,,,,
499242,397,446,8,385,402,1,15
,,,,,,,
499255,389,454,8,392,402,1,15
,,,,,,,
499267,381,462,8,399,402,1,15
,,,,,,,
499281,373,470,8,406,402,1,15
,,,,,,,
499294,365,478,8,413,402,1,15
,,,,,,,
499309,357,486,8,420,402,1,15
,,,,,,,
499322,349,494,8,427,402,1,15
,,,,,,,
499336,341,502,8,434,402,1,15
,,,,,,,
499349,333,510,8,441,402,1,15
,,,,,,,
499364,325,518,8,448,402,1,15
,,,,,,,
499378,317,526,8,455,402,1,15
,,,,,,,
499390,309,534,8,462,402,1,15
,,,,,,,
499405,301,542,8,469,402,1,15
,,,,,,,
499416,293,550,8,476,402,1,15
,,,,,,,
499430,285,558,8,483,402,1,15
,,,,,,,
499442,277,566,8,490,402,1,15
,,,,,,,
499457,269,574,8,497,402,1,15
,,,,,,,
499471,261,582,8,504,402,1,15
,,,,,,,
499482,253,590,8,511,402,1,15
,,,,,,,
499495,245,598,8,518,402,1,15
,,,,,,,
499507,237,606,8,525,402,1,15
,,,,,,,
499523,229,614,8,532,402,1,15
,,,,,,,
499536,221,622,8,539,402,1,15
,,,,,,,
499548,213,630,8,546,402,1,15
,,,,,,,
499563,205,638,8,553,402,1,15
,,,,,,,
499576,197,646,8,560,402,1,15
,,,,,,,
499588,189,654,8,567,402,1,15
,,,,,,,
499600,181,662,8,574,402,1,15
,,,,,,,
499614,173,670,8,581,402,1,15
,,,,,,,
499626,165,678,8,588,402,1,15
,,,,,,,
499641,157,686,8,595,402,1,15
,,,,,,,
499655,149,694,8,602,402,1,15
,,,,,,,
499666,141,702,8,609,402,1,15
,,,,,,,
499680,133,710,8,616,402,1,15
,,,,,,,
499693,125,718,8,623,402,1,15
,,,,,,,
499707,117,726,8,630,402,1,15
,,,,,,,
499721,109,734,8,637,402,1,15
,,,,,,,
499734,101,742,8,638,402,1,15
,,,,,,,
499747,93,750,8,638,402,1,15
,,,,,,,
499761,85,758,8,638,402,1,15
,,,,,,,
499775,77,766,8,638,402,1,15
,,,,,,,
499799,77,766,8,638,402,1,15
,,,,,,,
499814,85,758,8,638,402,1,15
,,,,,,,
499828,93,750,8,638,402,1,15
,,,,,,,
499841,101,742,8,638,402,1,15
,,,,,,,
499856,109,734,8,638,402,1,15
,,,,,,,
499867,117,726,8,638,402,1,15
,,,,,,,
499881,125,718,8,638,402,1,15
,,,,,,,
499895,133,710,8,638,402,1,15
,,,,,,,
499907,141,702,8,638,402,1,15
,,,,,,,
499922,149,694,8,638,402,1,15
,,,,,,,
499936,157,686,8,638,402,1,15
,,,,,,,
499948,165,678,8,638,402,1,15
,,,,,,,
499962,173,670,8,638,402,1,15
,,,,,,,
499974,181,662,8,638,402,1,15
,,,,,,,
499989,189,654,8,638,402,1,15
,,,,,,,
500000,197,646,8,638,402,1,15
,,,,,,,
500013,205,638,8,638,402,1,15
,,,,,,,
500026,213,630,8,638,402,1,15
,,,,,,,
500040,221,622,8,638,402,1,15
,,,,,,,
500055,229,614,8,638,402,1,15
,,,,,,,
500067,237,606,8,638,402,1,15
,,,,,,,
500080,245,598,8,638,402,1,15
,,,,,,,
500095,253,590,8,638,402,1,15
,,,,,,,
500107,261,582,8,638,402,1,15
,,,,,,,
500122,269,574,8,638,402,1,15
,,,,,,,
500134,277,566,8,638,402,1,15
,,,,,,,
500147,285,558,8,638,402,1,15
,,,,,,,
500161,293,550,8,638,402,1,15
,,,,,,,
500174,301,542,8,638,402,1,15
,,,,,,,
500187,309,534,8,638,402,1,15
,,,,,,,
500199,317,526,8,638,402,1,15
,,,,,,,
500212,325,518,8,638,402,1,15
,,,,,,,
500225,333,510,8,638,402,1,15
,,,,,,,
500240,341,502,8,638,402,1,15
,,,,,,,
500254,349,494,8,638,402,1,15
,,,,,,,
500266,357,486,8,638,402,1,15
,,,,,,,
500279,365,478,8,638,402,1,15
,,,,,,,
500293,373,470,8,638,402,1,15
,,,,,,,
500307,381,462,8,638,402,1,15
,,,,,,,
500323,389,454,8,638,402,1,15
,,,,,,,
500336,397,446,8,638,402,1,15
,,,,,,,
500348,405,438,8,638,402,1,15
,,,,,,,
500362,413,430,8,638,402,1,15
,,,,,,,
500375,421,422,8,638,402,1,15
,,,,,,,
500388,429,414,8,638,402,1,15
,,,,,,,
500402,437,406,8,638,402,1,15
,,,,,,,
500416,445,398,8,638,402,1,15
,,,,,,,
500430,453,390,8,631,402,1,15
,,,,,,,
500442,461,382,8,624,402,1,15
,,,,,,,
500455,469,374,8,617,402,1,15
,,,,,,,
500467,477,366,8,610,402,1,15
,,,,,,,
500479,485,358,8,603,402,1,15
,,,,,,,
500491,493,350,8,596,402,1,15
,,,,,,,
500506,501,342,8,589,402,1,15
,,,,,,,
500517,509,334,8,582,402,1,15
,,,,,,,
500530,517,326,8,575,402,1,15
,,,,,,,
500544,525,318,8,568,402,1,15
,,,,,,,
500558,533,310,8,561,402,1,15
,,,,,,,
500574,541,302,8,554,402,1,15
,,,,,,,
500588,549,294,8,547,402,1,15
,,,,,,,
500603,557,286,8,540,402,1,15
,,,,,,,
500616,565,278,8,533,402,1,15
,,,,,,,
500629,573,270,8,526,402,1,15
,,,,,,,
500644,581,262,8,519,402,1,15
,,,,,,,
500657,589,254,8,512,402,1,15
,,,,,,,
500674,597,246,8,505,402,1,15
,,,,,,,
500689,605,238,8,498,402,1,15
,,,,,,,
500704,613,230,8,491,402,1,15
,,,,,,,
500716,621,222,8,484,402,1,15
,,,,,,,
500730,629,214,8,477,402,1,15
,,,,,,,
500746,637,206,8,470,402,1,15
,,,,,,,
500759,645,198,8,463,402,1,15
,,,,,,,
500773,653,190,8,456,402,1,15
,,,,,,,
500790,661,182,8,449,402,1,15
,,,,,,,
500806,669,174,8,442,402,1,15
,,,,,,,
500822,677,166,8,435,402,1,15
,,,,,,,
500839,685,158,8,428,396,1,15
,,,,,,,
500855,693,150,8,421,390,1,15
,,,,,,,
500871,701,142,8,414,384,1,15
,,,,,,,
500885,709,134,8,407,378,1,15
,,,,,,,
500900,717,126,8,400,372,1,15
,,,,,,,
500915,725,118,8,393,366,1,15
,,,,,,,
500930,733,110,8,386,360,1,15
,,,,,,,
500946,741,102,8,379,354,1,15
,,,,,,,
500962,749,94,8,372,348,1,15
,,,,,,,
500978,757,86,8,365,342,1,15
,,,,,,,
500992,765,78,8,358,336,1,15
,,,,,,,
501006,773,70,8,351,330,1,15
,,,,,,,
501022,781,62,8,344,324,1,15
,,,,,,,
501037,789,54,8,344,318,1,15
,,,,,,,
501052,797,46,8,344,312,1,15
,,,,,,,
501067,805,38,8,344,312,1,15
,,,,,,,
501081,813,30,8,344,312,1,15
,,,,,,,
501096,821,22,8,344,312,1,15
,,,,,,,
501112,829,14,8,344,306,1,15
,,,,,,,
501125,837,6,8,344,300,1,15
,,,,,,,
501139,845,14,8,344,300,1,15
,,,,,,,
501154,853,22,8,344,300,1,15
,,,,,,,
501166,861,30,8,344,300,1,15
,,,,,,,
501179,869,38,8,344,300,1,15
,,,,,,,
501192,877,46,8,344,300,1,15
,,,,,,,
501207,885,54,8,344,300,1,15
,,,,,,,
501221,893,62,8,344,300,1,15
,,,,,,,
501233,901,70,8,344,300,1,15
,,,,,,,
501247,909,78,8,344,300,1,15
,,,,,,,
501263,917,86,8,344,300,1,15
,,,,,,,
501276,925,94,8,344,300,1,15
,,,,,,,
501288,933,102,8,344,300,1,15
,,,,,,,
501301,941,110,8,344,300,1,15
,,,,,,,
501314,949,118,8,344,300,1,15
,,,,,,,
501328,957,126,8,344,300,1,15
,,,,,,,
501340,965,134,8,344,300,1,15
,,,,,,,
501355,973,142,8,344,300,1,15
,,,,,,,
501366,981,150,8,344,300,1,15
,,,,,,,
501380,989,158,8,344,300,1,15
,,,,,,,
501394,997,166,8,344,300,1,15
,,,,,,,
501406,1005,174,8,344,300,1,15
,,,,,,,
501421,1013,182,8,344,300,1,15
,,,,,,,
501433,1021,190,8,344,300,1,15
,,,,,,,
501446,1029,198,8,344,300,1,15
,,,,,,,
501458,1037,206,8,344,300,1,15
,,,,,,,
501472,1045,214,8,344,300,1,15
,,,,,,,
501486,1053,222,8,344,300,1,15
,,,,,,,
501497,1061,230,8,344,300,1,15
,,,,,,,
501511,1069,238,8,344,300,1,15
,,,,,,,
501524,1077,246,8,344,300,1,15
,,,,,,,
501538,1085,254,8,344,300,1,15
,,,,,,,
501549,1093,262,8,344,300,1,15
,,,,,,,
501564,1101,270,8,344,300,1,15
,,,,,,,
501578,1109,278,8,344,300,1,15
,,,,,,,
501589,1117,286,8,344,300,1,15
,,,,,,,
501604,1125,294,8,344,300,1,15
,,,,,,,
501617,1133,302,8,344,300,1,15
,,,,,,,
501630,1141,310,8,344,300,1,15
,,,,,,,
501644,1149,318,8,344,300,1,15
,,,,,,,
501656,1157,326,8,344,300,1,15
,,,,,,,
501671,1165,334,8,344,306,1,15
,,,,,,,
501684,1173,342,8,344,312,1,15
,,,,,,,
501697,1181,350,8,344,312,1,15
,,,,,,,
501712,1189,358,8,344,318,1,15
,,,,,,,
501727,1197,366,8,344,318,1,15
,,,,,,,
501739,1205,374,8,344,318,1,15
,,,,,,,
501752,1213,382,8,344,324,1,15
,,,,,,,
501765,1221,390,8,344,324,1,15
,,,,,,,
501779,1229,398,8,344,324,1,15
,,,,,,,
501795,1237,406,8,344,324,1,15
,,,,,,,
501809,1245,414,8,344,330,1,15
,,,,,,,
501823,1253,422,8,344,330,1,15
,,,,,,,
501838,1261,430,8,344,330,1,15
,,,,,,,
501848,1269,438,8,344,336,1,15
,,,,,,,
501862,1277,446,8,344,342,1,15
,,,,,,,
501877,1285,454,8,344,342,1,15
,,,,,,,
