TicksTime,BallPosX,BallPosY,BallSpeed,PosD,PosPC,ScoreD,ScorePC
545521,788,182,5,7,336,3,28
545536,783,187,5,14,336,3,28
545551,778,192,5,21,336,3,28
545566,773,197,5,28,336,3,28
545580,768,202,5,35,336,3,28
545594,763,207,5,42,336,3,28
545609,758,212,5,49,336,3,28
545624,753,217,5,56,336,3,28
545639,748,222,5,63,336,3,28
545654,743,227,5,70,336,3,28
545669,738,232,5,77,336,3,28
545684,733,237,5,84,336,3,28
545698,728,242,5,91,336,3,28
545711,723,247,5,98,336,3,28
545725,718,252,5,105,336,3,28
545738,713,257,5,112,336,3,28
545753,708,262,5,119,336,3,28
545768,703,267,5,126,336,3,28
545781,698,272,5,133,336,3,28
545794,693,277,5,140,336,3,28
545809,688,282,5,147,336,3,28
545824,683,287,5,154,336,3,28
545838,678,292,5,161,336,3,28
545853,673,297,5,168,336,3,28
545869,668,302,5,175,336,3,28
545884,663,307,5,182,336,3,28
545897,658,312,5,189,336,3,28
545910,653,317,5,196,336,3,28
545922,648,322,5,203,336,3,28
545936,643,327,5,210,336,3,28
545951,638,332,5,217,336,3,28
545964,633,337,5,224,336,3,28
545977,628,342,5,231,336,3,28
545991,623,347,5,238,336,3,28
546004,618,352,5,245,336,3,28
546019,613,357,5,252,336,3,28
546034,608,362,5,259,336,3,28
546047,603,367,5,266,336,3,28
546067,598,372,5,273,336,3,28
546082,593,377,5,280,336,3,28
546095,588,382,5,287,336,3,28
546109,583,387,5,294,336,3,28
546121,578,392,5,301,336,3,28
546136,573,397,5,308,336,3,28
546151,568,402,5,315,336,3,28
546168,563,407,5,322,336,3,28
546183,558,412,5,329,336,3,28
546196,553,417,5,336,336,3,28
546211,548,422,5,343,336,3,28
546226,543,427,5,350,336,3,28
546239,538,432,5,357,336,3,28
546253,533,437,5,364,336,3,28
546267,528,442,5,371,336,3,28
546280,523,447,5,378,336,3,28
546294,518,452,5,385,336,3,28
546307,513,457,5,392,336,3,28
546321,508,462,5,399,336,3,28
546336,503,467,5,406,336,3,28
546351,498,472,5,413,336,3,28
546365,493,477,5,420,336,3,28
546378,488,482,5,427,336,3,28
546393,483,487,5,434,336,3,28
546408,478,492,5,441,336,3,28
546422,473,497,5,448,336,3,28
546437,468,502,5,455,336,3,28
546453,463,507,5,462,336,3,28
546468,458,512,5,469,336,3,28
546483,453,517,5,476,336,3,28
546497,448,522,5,483,336,3,28
546511,443,527,5,490,336,3,28
546526,438,532,5,497,336,3,28
546541,433,537,5,504,336,3,28
546555,428,542,5,511,336,3,28
546570,423,547,5,518,336,3,28
546586,418,552,5,525,336,3,28
546601,413,557,5,532,336,3,28
546614,408,562,5,539,336,3,28
546628,403,567,5,546,336,3,28
546643,398,572,5,553,336,3,28
546658,393,577,5,560,336,3,28
546672,388,582,5,567,336,3,28
546687,383,587,5,574,336,3,28
546702,378,592,5,581,336,3,28
546718,373,597,5,588,336,3,28
546733,368,602,5,595,336,3,28
546745,363,607,5,602,336,3,28
546759,358,612,5,609,336,3,28
546773,353,617,5,616,336,3,28
546788,348,622,5,623,336,3,28
546803,343,627,5,630,336,3,28
546818,338,632,5,637,336,3,28
546831,333,637,5,638,336,3,28
546845,328,642,5,638,336,3,28
546861,323,647,5,638,336,3,28
546873,318,652,5,638,336,3,28
546888,313,657,5,638,336,3,28
546903,308,662,5,638,336,3,28
546919,303,667,5,638,336,3,28
546932,298,672,5,638,336,3,28
546946,293,677,5,638,336,3,28
546961,288,682,5,638,336,3,28
546977,283,687,5,638,336,3,28
546990,278,692,5,638,336,3,28
547006,273,697,5,638,336,3,28
547021,268,702,5,638,336,3,28
547035,263,707,5,638,336,3,28
547055,258,712,5,638,336,3,28
547071,253,717,5,638,336,3,28
547085,248,722,5,638,336,3,28
547099,243,727,5,638,336,3,28
547112,238,732,5,638,336,3,28
547126,233,737,5,638,336,3,28
547139,228,742,5,638,336,3,28
547153,223,747,5,638,336,3,28
547168,218,752,5,638,336,3,28
547181,213,757,5,638,336,3,28
547195,208,762,5,638,336,3,28
547209,203,757,5,638,336,3,28
547224,198,752,5,638,336,3,28
547243,193,747,5,638,336,3,28
547255,188,742,5,638,336,3,28
547270,183,737,5,638,336,3,28
547286,178,732,5,638,336,3,28
547301,173,727,5,638,336,3,28
547313,168,722,5,638,336,3,28
547327,163,717,5,638,336,3,28
547343,158,712,5,638,336,3,28
547356,153,707,5,638,336,3,28
547371,148,702,5,638,336,3,28
547385,143,697,5,638,336,3,28
547399,138,692,5,638,336,3,28
547413,133,687,5,638,336,3,28
547428,128,682,5,638,336,3,28
547443,123,677,5,638,336,3,28
547456,118,672,5,638,336,3,28
547470,113,667,5,638,336,3,28
547485,108,662,5,638,336,3,28
547498,103,657,5,638,336,3,28
547513,98,652,5,638,336,3,28
547527,93,647,5,638,336,3,28
547540,88,642,5,638,336,3,28
547556,83,637,5,638,336,3,28
547570,78,632,5,638,336,3,28
547585,73,627,5,638,336,3,28
547599,68,622,5,638,336,3,28
547614,63,617,5,638,336,3,28
547628,58,612,5,638,336,3,28
547644,53,607,5,638,336,3,28
547656,48,602,5,638,336,3,28
547670,43,597,5,638,336,3,28
547685,38,592,5,638,336,3,28
547699,33,587,5,638,336,3,28
547713,28,582,5,638,336,3,28
547728,23,577,5,631,336,3,28
547740,18,572,5,624,336,3,28
547754,13,567,5,617,336,3,28
547769,8,562,5,610,336,3,28
547783,3,557,5,603,336,3,28
547796,-2,552,5,596,336,3,28
547812,-7,547,5,589,336,3,28
548331,676,380,4,582,336,3,29
548344,672,376,4,582,336,3,29
548357,668,372,4,582,336,3,29
548372,664,368,4,582,336,3,29
548386,660,364,4,582,336,3,29
548401,656,360,4,582,336,3,29
548415,652,356,4,582,336,3,29
548429,648,352,4,582,336,3,29
548444,644,348,4,582,336,3,29
548457,640,344,4,582,336,3,29
548472,636,340,4,582,336,3,29
548487,632,336,4,582,336,3,29
548499,628,332,4,582,336,3,29
548514,624,328,4,582,336,3,29
548527,620,324,4,582,336,3,29
548541,616,320,4,582,336,3,29
548556,612,316,4,582,336,3,29
548570,608,312,4,582,336,3,29
548584,604,308,4,582,336,3,29
548597,600,304,4,582,336,3,29
548612,596,300,4,582,336,3,29
548625,592,296,4,582,336,3,29
548640,588,292,4,582,336,3,29
548654,584,288,4,582,336,3,29
548669,580,284,4,582,336,3,29
548683,576,280,4,582,336,3,29
548697,572,276,4,582,336,3,29
548711,568,272,4,582,336,3,29
548724,564,268,4,582,336,3,29
548738,560,264,4,582,336,3,29
548753,556,260,4,582,336,3,29
548765,552,256,4,582,336,3,29
548779,548,252,4,582,336,3,29
548791,544,248,4,582,336,3,29
548806,540,244,4,582,336,3,29
548822,536,240,4,582,336,3,29
548837,532,236,4,582,336,3,29
548849,528,232,4,582,336,3,29
548863,524,228,4,582,336,3,29
548876,520,224,4,582,336,3,29
548891,516,220,4,582,336,3,29
548906,512,216,4,582,336,3,29
548921,508,212,4,582,336,3,29
548935,504,208,4,582,336,3,29
548949,500,204,4,582,336,3,29
548964,496,200,4,582,336,3,29
548978,492,196,4,582,336,3,29
548991,488,192,4,582,336,3,29
549005,484,188,4,582,336,3,29
549020,480,184,4,582,336,3,29
549033,476,180,4,582,336,3,29
549047,472,176,4,582,336,3,29
549065,468,172,4,582,336,3,29
549080,464,168,4,582,336,3,29
549094,460,164,4,582,336,3,29
549107,456,160,4,582,336,3,29
549121,452,156,4,582,336,3,29
549136,448,152,4,582,336,3,29
549149,444,148,4,575,336,3,29
549163,440,144,4,568,336,3,29
549177,436,140,4,561,336,3,29
549191,432,136,4,554,336,3,29
549206,428,132,4,547,336,3,29
549221,424,128,4,540,336,3,29
549235,420,124,4,533,336,3,29
549248,416,120,4,526,336,3,29
549263,412,116,4,519,336,3,29
549276,408,112,4,512,336,3,29
549289,404,108,4,505,336,3,29
549304,400,104,4,498,336,3,29
549316,396,100,4,491,336,3,29
549330,392,96,4,484,336,3,29
549342,388,92,4,477,336,3,29
549357,384,88,4,470,336,3,29
549372,380,84,4,463,336,3,29
549387,376,80,4,456,336,3,29
549402,372,76,4,449,336,3,29
549416,368,72,4,442,336,3,29
549430,364,68,4,435,336,3,29
549442,360,64,4,428,336,3,29
549457,356,60,4,421,336,3,29
549472,352,56,4,414,336,3,29
549487,348,52,4,407,336,3,29
549501,344,48,4,400,336,3,29
549515,340,44,4,393,336,3,29
549530,336,40,4,386,336,3,29
549543,332,36,4,379,336,3,29
549558,328,32,4,372,336,3,29
549572,324,28,4,365,336,3,29
549588,320,24,4,358,336,3,29
549600,316,20,4,351,336,3,29
549615,312,16,4,344,336,3,29
549628,308,12,4,337,336,3,29
549641,304,8,4,330,336,3,29
549656,300,12,4,323,336,3,29
549671,296,16,4,316,336,3,29
549684,292,20,4,309,336,3,29
549698,288,24,4,302,336,3,29
549712,284,28,4,295,336,3,29
549725,280,32,4,288,336,3,29
549739,276,36,4,281,336,3,29
549753,272,40,4,274,336,3,29
549766,268,44,4,267,336,3,29
549779,264,48,4,260,336,3,29
549792,260,52,4,253,336,3,29
549806,256,56,4,246,336,3,29
549821,252,60,4,239,336,3,29
549834,248,64,4,232,336,3,29
549848,244,68,4,232,336,3,29
549862,240,72,4,232,336,3,29
549875,236,76,4,232,336,3,29
549890,232,80,4,232,336,3,29
549905,228,84,4,232,336,3,29
549918,224,88,4,232,336,3,29
549932,220,92,4,232,336,3,29
549945,216,96,4,232,336,3,29
549959,212,100,4,232,336,3,29
549973,208,104,4,232,336,3,29
549988,204,108,4,232,336,3,29
550000,200,112,4,232,336,3,29
550013,196,116,4,232,336,3,29
550029,192,120,4,232,336,3,29
550041,188,124,4,232,336,3,29
550058,184,128,4,232,336,3,29
550075,180,132,4,232,336,3,29
550089,176,136,4,232,336,3,29
550104,172,140,4,232,336,3,29
550117,168,144,4,232,336,3,29
550131,164,148,4,232,336,3,29
550146,160,152,4,232,336,3,29
550158,156,156,4,232,336,3,29
550172,152,160,4,232,336,3,29
550187,148,164,4,232,336,3,29
550201,144,168,4,232,336,3,29
550215,140,172,4,232,336,3,29
550231,136,176,4,232,336,3,29
550247,132,180,4,232,336,3,29
550260,128,184,4,232,336,3,29
550275,124,188,4,232,336,3,29
550290,120,192,4,232,336,3,29
550304,116,196,4,232,336,3,29
550316,112,200,4,232,336,3,29
550330,108,204,4,232,336,3,29
550346,104,208,4,232,336,3,29
550359,100,212,4,232,336,3,29
550374,96,216,4,232,336,3,29
550389,92,220,4,232,336,3,29
550405,88,224,4,232,336,3,29
550419,84,228,4,232,336,3,29
550433,80,232,4,232,336,3,29
550447,76,236,4,232,336,3,29
550461,72,240,4,232,336,3,29
550475,68,244,4,232,336,3,29
550490,72,248,4,232,336,3,29
550505,76,252,4,232,336,3,29
550518,80,256,4,232,336,3,29
550532,84,260,4,232,336,3,29
550546,88,264,4,232,336,3,29
550560,92,268,4,232,336,3,29
550575,96,272,4,232,336,3,29
550590,100,276,4,232,336,3,29
550606,104,280,4,232,336,3,29
550620,108,284,4,232,336,3,29
550634,112,288,4,232,336,3,29
550648,116,292,4,232,336,3,29
550662,120,296,4,232,336,3,29
550677,124,300,4,232,336,3,29
550693,128,304,4,232,336,3,29
550709,132,308,4,232,336,3,29
550724,136,312,4,232,336,3,29
550739,140,316,4,232,336,3,29
550751,144,320,4,232,336,3,29
550766,148,324,4,232,336,3,29
550781,152,328,4,232,336,3,29
550794,156,332,4,232,336,3,29
550808,160,336,4,232,336,3,29
550824,164,340,4,232,336,3,29
550838,168,344,4,232,336,3,29
550851,172,348,4,232,336,3,29
550865,176,352,4,232,336,3,29
550878,180,356,4,232,336,3,29
550892,184,360,4,232,336,3,29
550907,188,364,4,232,336,3,29
550921,192,368,4,232,336,3,29
550934,196,372,4,232,336,3,29
550948,200,376,4,232,336,3,29
550964,204,380,4,232,336,3,29
550977,208,384,4,232,336,3,29
550991,212,388,4,232,336,3,29
551006,216,392,4,232,336,3,29
551020,220,396,4,232,336,3,29
551034,224,400,4,232,336,3,29
551055,228,404,4,232,336,3,29
551071,232,408,4,232,336,3,29
551084,236,412,4,232,336,3,29
551098,240,416,4,232,336,3,29
551112,244,420,4,232,336,3,29
551125,248,424,4,232,336,3,29
551139,252,428,4,232,336,3,29
551154,256,432,4,232,336,3,29
551166,260,436,4,232,336,3,29
551180,264,440,4,232,336,3,29
551193,268,444,4,232,336,3,29
551208,272,448,4,232,336,3,29
551222,276,452,4,232,336,3,29
551238,280,456,4,232,336,3,29
551252,284,460,4,232,336,3,29
551266,288,464,4,232,336,3,29
551280,292,468,4,232,336,3,29
551293,296,472,4,232,336,3,29
551308,300,476,4,232,336,3,29
551323,304,480,4,232,336,3,29
551338,308,484,4,232,336,3,29
551350,312,488,4,232,336,3,29
551364,316,492,4,232,336,3,29
551379,320,496,4,232,336,3,29
551393,324,500,4,232,336,3,29
551408,328,504,4,232,336,3,29
551423,332,508,4,232,336,3,29
551436,336,512,4,232,336,3,29
551454,340,516,4,232,336,3,29
551467,344,520,4,232,336,3,29
551481,348,524,4,232,336,3,29
551497,352,528,4,232,336,3,29
551510,356,532,4,232,336,3,29
551524,360,536,4,232,336,3,29
551538,364,540,4,232,336,3,29
551551,368,544,4,232,336,3,29
551565,372,548,4,232,336,3,29
551579,376,552,4,232,336,3,29
551593,380,556,4,232,336,3,29
551607,384,560,4,232,336,3,29
551621,388,564,4,232,336,3,29
551634,392,568,4,232,336,3,29
551649,396,572,4,232,336,3,29
551661,400,576,4,232,336,3,29
551676,404,580,4,232,336,3,29
551690,408,584,4,232,336,3,29
551703,412,588,4,232,336,3,29
551717,416,592,4,232,336,3,29
551731,420,596,4,232,336,3,29
551744,424,600,4,232,336,3,29
551758,428,604,4,232,336,3,29
551773,432,608,4,232,336,3,29
551789,436,612,4,232,336,3,29
551802,440,616,4,232,336,3,29
551816,444,620,4,232,336,3,29
551832,448,624,4,232,336,3,29
551848,452,628,4,232,336,3,29
551863,456,632,4,232,336,3,29
551877,460,636,4,232,336,3,29
551891,464,640,4,232,336,3,29
551907,468,644,4,232,336,3,29
551922,472,648,4,232,336,3,29
551936,476,652,4,232,336,3,29
551951,480,656,4,232,336,3,29
551964,484,660,4,232,336,3,29
551977,488,664,4,232,336,3,29
551991,492,668,4,232,336,3,29
552006,496,672,4,232,336,3,29
552018,500,676,4,232,336,3,29
552032,504,680,4,232,336,3,29
552045,508,684,4,232,336,3,29
552066,512,688,4,232,336,3,29
552081,516,692,4,232,336,3,29
552094,520,696,4,232,336,3,29
552109,524,700,4,232,336,3,29
552124,528,704,4,232,336,3,29
552139,532,708,4,232,336,3,29
552152,536,712,4,232,336,3,29
552166,540,716,4,232,336,3,29
552180,544,720,4,232,336,3,29
552193,548,724,4,232,336,3,29
552209,552,728,4,232,336,3,29
552224,556,732,4,232,336,3,29
552240,560,736,4,232,336,3,29
552255,564,740,4,232,336,3,29
552268,568,744,4,232,336,3,29
552282,572,748,4,232,336,3,29
552295,576,752,4,232,336,3,29
552309,580,756,4,232,336,3,29
552324,584,760,4,232,336,3,29
552340,588,756,4,232,336,3,29
552355,592,752,4,232,336,3,29
552369,596,748,4,232,336,3,29
552383,600,744,4,232,336,3,29
552398,604,740,4,232,336,3,29
552415,608,736,4,232,336,3,29
552428,612,732,4,232,336,3,29
552442,616,728,4,232,336,3,29
552457,620,724,4,232,336,3,29
552470,624,720,4,232,336,3,29
552485,628,716,4,232,336,3,29
552499,632,712,4,232,336,3,29
552514,636,708,4,232,336,3,29
552528,640,704,4,232,336,3,29
552542,644,700,4,232,336,3,29
552557,648,696,4,232,336,3,29
552570,652,692,4,232,336,3,29
552584,656,688,4,232,336,3,29
552599,660,684,4,232,336,3,29
552611,664,680,4,232,336,3,29
552625,668,676,4,232,336,3,29
552640,672,672,4,232,336,3,29
552654,676,668,4,232,336,3,29
552667,680,664,4,232,336,3,29
552680,684,660,4,232,330,3,29
552696,688,656,4,232,324,3,29
552711,692,652,4,232,318,3,29
552726,696,648,4,232,312,3,29
552741,700,644,4,232,306,3,29
552754,704,640,4,232,300,3,29
552769,708,636,4,232,294,3,29
552783,712,632,4,232,288,3,29
552797,716,628,4,232,282,3,29
552812,720,624,4,232,276,3,29
552828,724,620,4,232,270,3,29
552842,728,616,4,232,264,3,29
552857,732,612,4,232,258,3,29
552870,736,608,4,232,252,3,29
552885,740,604,4,232,246,3,29
552900,744,600,4,232,240,3,29
552914,748,596,4,232,234,3,29
552928,752,592,4,232,228,3,29
552944,756,588,4,232,222,3,29
552958,760,584,4,232,216,3,29
552972,764,580,4,232,210,3,29
552986,768,576,4,232,210,3,29
553000,772,572,4,232,204,3,29
553014,776,568,4,232,204,3,29
553027,780,564,4,232,204,3,29
553042,784,560,4,232,204,3,29
553066,788,556,4,232,204,3,29
553081,792,552,4,232,198,3,29
553094,796,548,4,232,198,3,29
553109,800,544,4,232,198,3,29
553124,804,540,4,232,198,3,29
553137,808,536,4,232,192,3,29
553151,812,532,4,232,192,3,29
553166,816,528,4,232,186,3,29
553178,820,524,4,232,186,3,29
553194,824,520,4,232,186,3,29
553211,828,516,4,232,186,3,29
553227,832,512,4,232,180,3,29
553242,836,508,4,232,180,3,29
553258,840,504,4,232,180,3,29
553272,844,500,4,232,180,3,29
553286,848,496,4,232,174,3,29
553301,852,492,4,232,174,3,29
553315,856,488,4,232,174,3,29
553328,860,484,4,232,174,3,29
553343,864,480,4,232,174,3,29
553358,868,476,4,232,174,3,29
553372,872,472,4,232,168,3,29
553386,876,468,4,232,162,3,29
553402,880,464,4,232,162,3,29
553417,884,460,4,232,162,3,29
553430,888,456,4,232,162,3,29
553445,892,452,4,232,162,3,29
553460,896,448,4,232,156,3,29
553475,900,444,4,232,150,3,29
553488,904,440,4,232,150,3,29
553502,908,436,4,232,150,3,29
553517,912,432,4,232,150,3,29
553532,916,428,4,232,150,3,29
553545,920,424,4,232,150,3,29
553559,924,420,4,232,144,3,29
553575,928,416,4,232,144,3,29
553588,932,412,4,232,144,3,29
553602,936,408,4,232,144,3,29
553619,940,404,4,232,144,3,29
553633,944,400,4,232,144,3,29
553648,948,396,4,232,144,3,29
553663,952,392,4,232,144,3,29
553678,956,388,4,232,144,3,29
553692,960,384,4,232,144,3,29
553707,964,380,4,232,144,3,29
553721,968,376,4,232,138,3,29
553735,972,372,4,232,138,3,29
553750,976,368,4,232,138,3,29
553763,980,364,4,232,138,3,29
553780,984,360,4,232,138,3,29
553794,988,356,4,232,138,3,29
553809,992,352,4,232,132,3,29
553826,996,348,4,232,132,3,29
553840,1000,344,4,232,126,3,29
553854,1004,340,4,232,126,3,29
553868,1008,336,4,232,126,3,29
553882,1012,332,4,232,126,3,29
553899,1016,328,4,232,126,3,29
553914,1020,324,4,232,126,3,29
553930,1024,320,4,232,126,3,29
553945,1028,316,4,232,126,3,29
553959,1032,312,4,232,120,3,29
553973,1036,308,4,232,120,3,29
553986,1040,304,4,232,120,3,29
554000,1044,300,4,232,120,3,29
554014,1048,296,4,232,120,3,29
554028,1052,292,4,232,120,3,29
554043,1056,288,4,232,120,3,29
554067,1060,284,4,232,120,3,29
554081,1064,280,4,232,120,3,29
554094,1068,276,4,232,120,3,29
554109,1072,272,4,232,114,3,29
554125,1076,268,4,232,114,3,29
554138,1080,264,4,232,108,3,29
554152,1084,260,4,232,108,3,29
554166,1088,256,4,232,108,3,29
554179,1092,252,4,232,108,3,29
554194,1096,248,4,232,108,3,29
554210,1100,244,4,232,102,3,29
554226,1104,240,4,232,102,3,29
554241,1108,236,4,232,102,3,29
554255,1112,232,4,232,102,3,29
554269,1116,228,4,232,102,3,29
554285,1120,224,4,232,96,3,29
554300,1124,220,4,232,96,3,29
554314,1128,216,4,232,96,3,29
554328,1132,212,4,232,96,3,29
554342,1136,208,4,232,96,3,29
554356,1140,204,4,232,90,3,29
554369,1144,200,4,232,90,3,29
554383,1148,196,4,232,90,3,29
554398,1152,192,4,232,90,3,29
554414,1156,188,4,232,90,3,29
554428,1160,184,4,232,84,3,29
554442,1164,180,4,232,84,3,29
554461,1168,176,4,232,84,3,29
554476,1172,172,4,232,84,3,29
554489,1176,168,4,232,84,3,29
554503,1180,164,4,232,78,3,29
554518,1184,160,4,232,78,3,29
554530,1188,156,4,232,78,3,29
554544,1192,152,4,232,78,3,29
554559,1196,148,4,232,78,3,29
554572,1200,144,4,232,72,3,29
554587,1204,140,4,232,72,3,29
554600,1208,136,4,232,72,3,29
554614,1212,132,5,232,72,3,29
554628,1217,127,5,232,72,3,29
554642,1222,122,5,232,66,3,29
554655,1227,117,5,232,66,3,29
554670,1232,112,5,232,66,3,29
554685,1237,107,5,232,66,3,29
554698,1242,102,5,232,66,3,29
554713,1247,97,5,232,60,3,29
554728,1252,92,5,232,60,3,29
554744,1257,87,5,232,54,3,29
554759,1262,82,5,232,54,3,29
554771,1267,77,5,232,54,3,29
554785,1272,72,5,232,54,3,29
554799,1277,67,5,232,54,3,29
554814,1282,62,5,232,54,3,29
554830,1287,57,5,232,54,3,29
554845,1292,52,5,232,54,3,29
554860,1287,47,5,232,54,3,29
554875,1282,42,5,232,54,3,29
554888,1277,37,5,232,54,3,29
554901,1272,32,5,232,54,3,29
554914,1267,27,5,232,54,3,29
554928,1262,22,5,232,54,3,29
554943,1257,17,5,232,54,3,29
554956,1252,12,5,232,54,3,29
554969,1247,7,5,232,54,3,29
554981,1242,12,5,232,54,3,29
554995,1237,17,5,232,54,3,29
555008,1232,22,5,232,54,3,29
555021,1227,27,5,232,54,3,29
555034,1222,32,5,232,54,3,29
555047,1217,37,5,232,54,3,29
555069,1212,42,5,232,54,3,29
555083,1207,47,5,232,54,3,29
555096,1202,52,5,232,54,3,29
555110,1197,57,5,232,54,3,29
555125,1192,62,5,232,54,3,29
555138,1187,67,5,232,54,3,29
555152,1182,72,5,232,54,3,29
555166,1177,77,5,232,54,3,29
555179,1172,82,5,232,54,3,29
555193,1167,87,5,232,54,3,29
555209,1162,92,5,232,54,3,29
555221,1157,97,5,232,54,3,29
555235,1152,102,5,232,54,3,29
555251,1147,107,5,232,54,3,29
555264,1142,112,5,232,54,3,29
555279,1137,117,5,232,54,3,29
555293,1132,122,5,232,54,3,29
555307,1127,127,5,232,54,3,29
555320,1122,132,5,232,54,3,29
555334,1117,137,5,232,54,3,29
555349,1112,142,5,232,54,3,29
555363,1107,147,5,232,54,3,29
555378,1102,152,5,232,54,3,29
555393,1097,157,5,232,54,3,29
555405,1092,162,5,232,54,3,29
555421,1087,167,5,232,54,3,29
555434,1082,172,5,232,54,3,29
555448,1077,177,5,232,54,3,29
555463,1072,182,5,232,54,3,29
555478,1067,187,5,232,54,3,29
555502,1062,192,5,232,54,3,29
555515,1057,197,5,232,54,3,29
555530,1052,202,5,232,54,3,29
555545,1047,207,5,232,54,3,29
555559,1042,212,5,232,54,3,29
555572,1037,217,5,232,54,3,29
555586,1032,222,5,232,54,3,29
555602,1027,227,5,232,54,3,29
555615,1022,232,5,232,54,3,29
555629,1017,237,5,232,54,3,29
555643,1012,242,5,232,54,3,29
555655,1007,247,5,232,54,3,29
555669,1002,252,5,232,54,3,29
555682,997,257,5,232,54,3,29
555697,992,262,5,232,54,3,29
555711,987,267,5,232,54,3,29
555724,982,272,5,232,54,3,29
555737,977,277,5,232,54,3,29
555752,972,282,5,232,54,3,29
555765,967,287,5,232,54,3,29
555780,962,292,5,232,54,3,29
555794,957,297,5,232,54,3,29
555806,952,302,5,232,54,3,29
555821,947,307,5,232,54,3,29
555837,942,312,5,232,54,3,29
555849,937,317,5,232,54,3,29
555863,932,322,5,232,54,3,29
555878,927,327,5,232,54,3,29
555891,922,332,5,232,54,3,29
555905,917,337,5,232,54,3,29
555920,912,342,5,232,54,3,29
555936,907,347,5,232,54,3,29
555948,902,352,5,232,54,3,29
555963,897,357,5,232,54,3,29
555978,892,362,5,232,54,3,29
555991,887,367,5,232,54,3,29
556005,882,372,5,232,54,3,29
556042,877,377,5,232,54,3,29
556057,872,382,5,232,54,3,29
556071,867,387,5,232,54,3,29
556086,862,392,5,232,54,3,29
556099,857,397,5,232,54,3,29
556113,852,402,5,232,54,3,29
556128,847,407,5,232,54,3,29
556143,842,412,5,232,54,3,29
556157,837,417,5,232,54,3,29
556170,832,422,5,232,54,3,29
556184,827,427,5,232,54,3,29
556197,822,432,5,232,54,3,29
556212,817,437,5,232,54,3,29
556229,812,442,5,232,54,3,29
556245,807,447,5,232,54,3,29
556259,802,452,5,232,54,3,29
556272,797,457,5,232,54,3,29
556285,792,462,5,232,54,3,29
556298,787,467,5,232,54,3,29
556312,782,472,5,232,54,3,29
556327,777,477,5,232,54,3,29
556340,772,482,5,232,54,3,29
556354,767,487,5,232,54,3,29
556368,762,492,5,232,54,3,29
556381,757,497,5,232,54,3,29
556396,752,502,5,232,54,3,29
556412,747,507,5,232,54,3,29
556425,742,512,5,232,54,3,29
556439,737,517,5,232,54,3,29
556453,732,522,5,232,54,3,29
556466,727,527,5,232,54,3,29
556481,722,532,5,232,54,3,29
556496,717,537,5,232,54,3,29
556510,712,542,5,232,54,3,29
556523,707,547,5,232,54,3,29
556537,702,552,5,232,54,3,29
556550,697,557,5,232,54,3,29
556565,692,562,5,232,54,3,29
556580,687,567,5,232,54,3,29
556596,682,572,5,232,54,3,29
556611,677,577,5,232,54,3,29
556623,672,582,5,232,54,3,29
556637,667,587,5,232,54,3,29
556653,662,592,5,232,54,3,29
556668,657,597,5,232,54,3,29
556682,652,602,5,232,54,3,29
556697,647,607,5,232,54,3,29
556712,642,612,5,232,54,3,29
556724,637,617,5,232,54,3,29
556737,632,622,5,232,54,3,29
556750,627,627,5,232,54,3,29
556765,622,632,5,232,54,3,29
556780,617,637,5,232,54,3,29
556795,612,642,5,232,54,3,29
556808,607,647,5,232,54,3,29
556822,602,652,5,232,54,3,29
556836,597,657,5,232,54,3,29
556849,592,662,5,232,54,3,29
556863,587,667,5,232,54,3,29
556878,582,672,5,232,54,3,29
556891,577,677,5,232,54,3,29
556904,572,682,5,232,54,3,29
556918,567,687,5,232,54,3,29
556932,562,692,5,232,54,3,29
556947,557,697,5,232,54,3,29
556962,552,702,5,232,54,3,29
556977,547,707,5,232,54,3,29
556991,542,712,5,232,54,3,29
557005,537,717,5,232,54,3,29
557018,532,722,5,232,54,3,29
557032,527,727,5,232,54,3,29
557046,522,732,5,232,54,3,29
557069,517,737,5,232,54,3,29
557083,512,742,5,232,54,3,29
557096,507,747,5,232,54,3,29
557112,502,752,5,232,54,3,29
557126,497,757,5,232,54,3,29
557140,492,762,5,232,54,3,29
557154,487,757,5,232,54,3,29
557168,482,752,5,232,54,3,29
557181,477,747,5,232,54,3,29
557195,472,742,5,232,54,3,29
557210,467,737,5,232,54,3,29
557224,462,732,5,232,54,3,29
557239,457,727,5,232,54,3,29
557253,452,722,5,232,54,3,29
557266,447,717,5,232,54,3,29
557281,442,712,5,232,54,3,29
557295,437,707,5,232,54,3,29
557309,432,702,5,232,54,3,29
557322,427,697,5,232,54,3,29
557336,422,692,5,232,54,3,29
557351,417,687,5,232,54,3,29
557364,412,682,5,232,54,3,29
557379,407,677,5,232,54,3,29
557392,402,672,5,232,54,3,29
557405,397,667,5,232,54,3,29
557419,392,662,5,232,54,3,29
557433,387,657,5,232,54,3,29
557450,382,652,5,232,54,3,29
557465,377,647,5,232,54,3,29
557480,372,642,5,232,54,3,29
557494,367,637,5,232,54,3,29
557507,362,632,5,232,54,3,29
557521,357,627,5,232,54,3,29
557534,352,622,5,232,54,3,29
557550,347,617,5,232,54,3,29
557567,342,612,5,225,54,3,29
557583,337,607,5,218,54,3,29
557598,332,602,5,211,54,3,29
557613,327,597,5,204,54,3,29
557628,322,592,5,197,54,3,29
557641,317,587,5,190,54,3,29
557655,312,582,5,183,54,3,29
557668,307,577,5,176,54,3,29
557683,302,572,5,169,54,3,29
